"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c"
"a1TWD000001oxKV2AY","005al00000RVcKvAAL","false","42417447526110371","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-01","Manchester","","","","","","","","","","","","","42151290187704354"
"a1TWD000001oxTs2AI","005al00000RVcKvAAL","false","\                                 Test123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42152302450984445"
"a1TWD000001oxR92AI","005al00000RVcKvAAL","false","Mayfaire","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","13647","Wilmington","","","","","","","","","","","","","42152312678158275"
"a1TWD000001oxYI2AY","005al00000RVcKvAAL","false","sreekanth","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42152331265769796"
"a1TWD000001oxOx2AI","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42152917260917169"
"a1TWD000001oxIW2AY","005al00000RVcKvAAL","false","42041880503622389","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","2","Paris","","","","","","","","","","","","","42153015969287929"
"a1TWD000001oxFm2AI","005al00000RVcKvAAL","false","4.20065E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42155494054685313"
"a1TWD000001oxP92AI","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42155884230088702"
"a1TWD000001oxHy2AI","005al00000RVcKvAAL","false","4.28992E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42156105182907702"
"a1TWD000001oxEQ2AY","005al00000RVcKvAAL","false","Hyd dev","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42156214979868978"
"a1TWD000001ox9g2AA","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","00-00-01","","","","","","","","","","","","","","42156247875525457"
"a1TWD000001oxYM2AY","005al00000RVcKvAAL","false","updatedRecord","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42156250897480254"
"a1TWD000001oxXm2AI","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42157096812069136"
"a1TWD000001oxYF2AY","005al00000RVcKvAAL","false","sreekanth","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42157800090850209"
"a1TWD000001oxD92AI","005al00000RVcKvAAL","false","Hyd dev","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42157993420093165"
"a1TWD000001oxJA2AY","005al00000RVcKvAAL","false","42179602047163531","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Seville","","","","","","","","","","","","","42159304780405375"
"a1TWD000001oxaS2AQ","005al00000RVcKvAAL","false","Branch-3","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42160725063966257"
"a1TWD000001oxOJ2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42161013075880670"
"a1TWD000001ox8J2AQ","005al00000RVcKvAAL","false","Berlin","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","Berlin","","","","","","","","","","","","","42161013540773511"
"a1TWD000001oxH62AI","005al00000RVcKvAAL","false","4.24757E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42161643919197054"
"a1TWD000001oxWs2AI","005al00000RVcKvAAL","false","autoTest9","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42162814841875555"
"a1TWD000001oxMY2AY","005al00000RVcKvAAL","false","42863944570508979","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42163425994630101"
"a1TWD000001oxNC2AY","005al00000RVcKvAAL","false","AR-Branch-Test","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42163816055307015"
"a1TWD000001oxPB2AY","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42164526479496863"
"a1TWD000001oxNU2AY","005al00000RVcKvAAL","false","Barcelona","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Barcelona","","","","","","","","","","","","","42164994237211163"
"a1TWD000001oxWC2AY","005al00000RVcKvAAL","false","a0BHo00000Z61mFMAR","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42167181597744029"
"a1TWD000001oxIy2AI","005al00000RVcKvAAL","false","42130070538988258","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42168420324498828"
"a1TWD000001oxFy2AI","005al00000RVcKvAAL","false","4.20715E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","13647","Wilmington","","","","","","","","","","","","","42168604646176745"
"a1TWD000001oxQO2AY","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-00","","","","","","","","","","","","","","42170080814069820"
"a1TWD000001oxdr2AA","005al00000RVcKvAAL","false","Branch-Rec-02","2026-04-09T10:17:30.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42171171592201325"
"a1TWD000001oxVl2AI","005al00000RVcKvAAL","false","\                                                981723123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42171278284313445"
"a1TWD000001oxUW2AY","005al00000RVcKvAAL","false","\                               Test123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42171688658296157"
"a1TWD000001oxQj2AI","005al00000RVcKvAAL","false","Madrid","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42172662648046617"
"a1TWD000001oxGR2AY","005al00000RVcKvAAL","false","4.22673E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Berlin","","","","","","","","","","","","","42173014587883892"
"a1TWD000001oxRh2AI","005al00000RVcKvAAL","false","New Rec 0002","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42173694032413947"
"a1TWD000001oxIY2AY","005al00000RVcKvAAL","false","42046187686829703","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42173766497690856"
"a1TWD000001ox9b2AA","005al00000RVcKvAAL","false","Mumbai","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","502","Mumbai","","","","","","","","","","","","","42174878218385524"
"a1TWD000001oxNt2AI","005al00000RVcKvAAL","false","Bristol","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-02","","","","","","","","","","","","","","42176106804995398"
"a1TWD000001oxXb2AI","005al00000RVcKvAAL","false","brachToAutomate","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42176833363072142"
"a1TWD000001oxDO2AY","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42177360474281153"
"a1TWD000001oxXS2AY","005al00000RVcKvAAL","false","banguluru","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42177585657417312"
"a1TWD000001oxDV2AY","005al00000RVcKvAAL","false","Hyd dev","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42177720179894489"
"a1TWD000001ox8w2AA","005al00000RVcKvAAL","false","Liverpool","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","00-00-03","","","","","","","","","","","","","","42179091323594253"
"a1TWD000001oxAY2AY","005al00000RVcKvAAL","false","Seville","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","Seville","","","","","","","","","","","","","42179602047163531"
"a1TWD000001oxJb2AI","005al00000RVcKvAAL","false","42260611975319865","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42180114203595114"
"a1TWD000001oxGS2AY","005al00000RVcKvAAL","false","4.22704E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Wilmington","","","","","","","","","","","","","42181220918299918"
"a1TWD000001oxYL2AY","005al00000RVcKvAAL","false","testbranch","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42181258453781261"
"a1TWD000001oxXD2AY","005al00000RVcKvAAL","false","banguluru","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42183331252412865"
"a1TWD000001oxAL2AY","005al00000RVcKvAAL","false","Shiva","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","42183402238739183"
"a1TWD000001oxKn2AI","005al00000RVcKvAAL","false","42465746428404646","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","3","","","","","","","","","","","","","","42183786035859231"
"a1TWD000001oxIX2AY","005al00000RVcKvAAL","false","42045247002567686","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","1213","Hyderabad","","","","","","","","","","","Mindspace","500036","42185263845066775"
"a1TWD000001oxFi2AI","005al00000RVcKvAAL","false","1.23122E+13","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42186475261987073"
"a1TWD000001oxKo2AI","005al00000RVcKvAAL","false","42466875489005551","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42186963258661536"
"a1TWD000001oxTW2AY","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","Wilmington","","","","","","","","","","NC","6770 Parker Farm Dr.","","42187310550015454"
"a1TWD000001ox882AA","005al00000RVcKvAAL","false","Paris","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","2","Paris","","","","","","","","","","","","","42187439089132066"
"a1TWD000001oxFC2AY","005al00000RVcKvAAL","false","Branch new 5","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42187817396943064"
"a1TWD000001oxLW2AY","005al00000RVcKvAAL","false","42611603063655638","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42188510910142113"
"a1TWD000001oxXr2AI","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42188577588105034"
"a1TWD000001oxYE2AY","005al00000RVcKvAAL","false","sree001","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42189998588638516"
"a1TWD000001ox9s2AA","005al00000RVcKvAAL","false","DryRunBranchUpdate","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","123","Hyderabad","","","","","","","","","","","","","42190284021862019"
"a1TWD000001oxUZ2AY","005al00000RVcKvAAL","false","\                               Test123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42190386273210031"
"a1TWD000001oxPH2AY","005al00000RVcKvAAL","false","Hyd Qa","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42193435674688943"
"a1TWD000001ox8G2AQ","005al00000RVcKvAAL","false","Milan","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","Milan","","","","","","","","","","","","","42193729222229818"
"a1TWD000001oxAB2AY","005al00000RVcKvAAL","false","Turin","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","42193764134776161"
"a1TWD000001oxW82AI","005al00000RVcKvAAL","false","a0B8c00001Lzw6T","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42194112034761357"
"a1TWD000001oxNA2AY","005al00000RVcKvAAL","false","AR-Branch-Test","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42194344686970569"
"a1TWD000001oxRG2AY","005al00000RVcKvAAL","false","Milan","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Milan","","","","","","","","","","","","","42194854443068448"
"a1TWD000001oxHm2AI","005al00000RVcKvAAL","false","4.28024E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","4","","","","","","","","","","","","","","42195141732118169"
"a1TWD000001oxG12AI","005al00000RVcKvAAL","false","4.21072E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-02","","","","","","","","","","","","","","42195751716879775"
"a1TWD000001oxTx2AI","005al00000RVcKvAAL","false","\                                981723123\ ","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42196789016629598"
"a1TWD000001oxRS2AY","005al00000RVcKvAAL","false","Munich","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","42197399973648336"
"a1TWD000001oxSA2AY","005al00000RVcKvAAL","false","QA - Branch 003","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","53","myCity","","","","","","","","","","","","","42197602191577485"
"a1TWD000001oxGt2AI","005al00000RVcKvAAL","false","4.24163E+16","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42197856904296240"
"a1TWD000001oxE22AI","005al00000RVcKvAAL","false","Hyd dev","2026-04-09T10:14:51.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42197902312187390"
"a1TWD000001oxTG2AY","005al00000RVcKvAAL","false","Us","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","Test-03","","","","","","","","","","","","","","42199160550936231"
"a1TWD000001oxDk2AI","005al00000RVcKvAAL","false","Hyd dev","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","42199321047447015"
