"Id","IsDeleted","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Remaining__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","Name","OwnerId"
"a1WWD000002k64U2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42276068518838922","a1WWD000002VbAT","005al00000RVcKvAAL"
"a1WWD000002k5df2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42276237192723958","Test User Budget","005al00000RVcKvAAL"
"a1WWD000002k5Tu2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42276244285286915","a1WWD000002VhFj","005al00000RVcKvAAL"
"a1WWD000002k4tY2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42276310226260570","New Budgets","005al00000RVcKvAAL"
"a1WWD000002k4f42AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42276488223581585","RS budget 2","005al00000RVcKvAAL"
"a1WWD000002k56f2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42276586480528668","a1WWD000002VOzT","005al00000RVcKvAAL"
"a1WWD000002k5t22AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42276888435348956","RS budget 79","005al00000RVcKvAAL"
"a1WWD000002k4lL2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277017422357099","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5St2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277029677100500","CLA Simple Budget 2 Template Update","005al00000RVcKvAAL"
"a1WWD000002k4nM2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277070629356100","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4QE2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277157890068267","AA budget 4","005al00000RVcKvAAL"
"a1WWD000002k4JX2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277175536555634","a1WWD000002VP0z","005al00000RVcKvAAL"
"a1WWD000002k4ds2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277259367890053","a1WWD000002Vaz0","005al00000RVcKvAAL"
"a1WWD000002k6192AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277337035887978","Budget-1","005al00000RVcKvAAL"
"a1WWD000002k5A42AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277412808706798","CLA Complex Budget 1 Template3","005al00000RVcKvAAL"
"a1WWD000002k5L12AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277690394372447","a1WWD000002Vaz4","005al00000RVcKvAAL"
"a1WWD000002k5e62AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277872796084562","Commercial Construction Budget Template","005al00000RVcKvAAL"
"a1WWD000002k4wb2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42277920028875221","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5V32AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278147547835147","RS budget 4","005al00000RVcKvAAL"
"a1WWD000002k5rM2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278591239560624","LLC BI  Budget 006-cece0a","005al00000RVcKvAAL"
"a1WWD000002k5wk2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278603859467477","a1WWD000002VhE5","005al00000RVcKvAAL"
"a1WWD000002k5wS2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278753347492733","a1WWD000002VbDR","005al00000RVcKvAAL"
"a1WWD000002k4c42AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278779323491489","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k64j2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278784595578446","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4ot2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278966364897416","Sreekar StartUp","005al00000RVcKvAAL"
"a1WWD000002k5Y92AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278984429214080","a1WWD000002VbAO","005al00000RVcKvAAL"
"a1WWD000002k5vw2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42279042229790204","CLA Complex Budget 1 Template Update","005al00000RVcKvAAL"
"a1WWD000002k6BG2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42279073388247777","LLC BI  Budget 005-854d6d","005al00000RVcKvAAL"
"a1WWD000002k5Np2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42279320112660083","RS budget `1","005al00000RVcKvAAL"
"a1WWD000002k5ma2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42279366203401882","LLC BI  Budget 010-6b5a1e","005al00000RVcKvAAL"
"a1WWD000002k4xK2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42279745626117619","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k57R2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42279886450713864","a1WWD000002VbDZ","005al00000RVcKvAAL"
"a1WWD000002k6Bx2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42279925433843329","a1WWD000002Vb0d","005al00000RVcKvAAL"
"a1WWD000002k4xo2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42280110127434006","annual budget","005al00000RVcKvAAL"
"a1WWD000002k4Nb2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42280117266388707","Swimming Pool Construction Budget Template","005al00000RVcKvAAL"
"a1WWD000002k59Y2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42280203159455893","CLA Simple Budget 2 Template","005al00000RVcKvAAL"
"a1WWD000002k5c02AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42280328520330563","a1WWD000002VhFl","005al00000RVcKvAAL"
"a1WWD000002k5qR2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42280404218212107","AA budget 2","005al00000RVcKvAAL"
"a1WWD000002k6Gy2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42280476014756321","Swimming Pool Construction Budget Template","005al00000RVcKvAAL"
"a1WWD000002WF1t2AG","false","KC90928483","","Automated credit analysis and risk assessment parameters","true","false","522.2","22.6891","69.8699","114.4642","6.0185","-42.8406","77.3109","43.5644","-306.58","162.37","715.63","500.01","819.14","43.07","553.26","311.76","42280499388174972","LLC BI  Budget 010-6b5a1e","005al00000RVcKvAAL"
"a1WWD000002k50p2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42280504016882228","New Budgets 01","005al00000RVcKvAAL"
"a1WWD000002k5hT2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42281128148726294","CLA Complex Budget 1 Template Update","005al00000RVcKvAAL"
"a1WWD000002k55Z2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42281226085491009","Contract budget","005al00000RVcKvAAL"
"a1WWD000002k5lH2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42281238522753793","Swimming Pool Construction Budget Template","005al00000RVcKvAAL"
"a1WWD000002k5MN2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42281342200193443","Porters Neck","005al00000RVcKvAAL"
"a1WWD000002k5oc2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42281464140900398","Branch 2-Updated 2","005al00000RVcKvAAL"
"a1WWD000002k4bI2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42281791391550377","a1WWD000002VhE2","005al00000RVcKvAAL"
"a1WWD000002k5En2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42281794907221268","Budget-3","005al00000RVcKvAAL"
"a1WWD000002k4Nl2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282274594227041","CLA Complex Budget 1 Template Update","005al00000RVcKvAAL"
"a1WWD000002k4ZT2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282290262256461","RS budget 12","005al00000RVcKvAAL"
"a1WWD000002k4vQ2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282305048492252","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5Y82AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282311250923832","a1WWD000002VbAN","005al00000RVcKvAAL"
"a1WWD000002k5iY2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282375628852991","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4bO2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282383471487659","CLA Complex Budget 1 Template Update","005al00000RVcKvAAL"
"a1WWD000002k4Zw2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282473733434295","LLC BI  Budget 003-95ae78","005al00000RVcKvAAL"
"a1WWD000002k5wd2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282499325589223","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k56q2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282530685204333","a1WWD000002Vayw","005al00000RVcKvAAL"
"a1WWD000002k53t2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282649941968335","RS budget 79","005al00000RVcKvAAL"
"a1WWD000002WF252AG","false","","a1WWD000002WF1l2AG","","true","true","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282738233076570","a1WWD000002VOhe","005al00000RVcKvAAL"
"a1WWD000002k5Sw2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282829697119019","a1WWD000002Vayv","005al00000RVcKvAAL"
"a1WWD000002k5Tm2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42283024247918243","a1WWD000002VhE9","005al00000RVcKvAAL"
"a1WWD000002k5VW2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42283178736098685","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5iL2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42283249920356667","A budget 2","005al00000RVcKvAAL"
"a1WWD000002k5Wl2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42283744588646082","Services budget","005al00000RVcKvAAL"
"a1WWD000002k65f2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42283871543252527","CLA Complex Budget 1 Template Update","005al00000RVcKvAAL"
"a1WWD000002WF3o2AG","false","","","Updated the record CIJobs","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42284020141843699","Budgets-04","005al00000RVcKvAAL"
"a1WWD000002k4Pv2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42284058760110535","Residential Construction Budget Template","005al00000RVcKvAAL"
"a1WWD000002k5Bj2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42284142309689481","9969JPD894656593","005al00000RVcKvAAL"
"a1WWD000002k4gn2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42284148001829637","Residential Construction Budget Template","005al00000RVcKvAAL"
"a1WWD000002k66h2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42284764395887392","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5Mm2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42284930745330175","CLA Simple Budget 2 Template","005al00000RVcKvAAL"
"a1WWD000002k5ej2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42285020624810373","Programming Budget","005al00000RVcKvAAL"
"a1WWD000002k5XF2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42285256644499609","LLC BI  Budget 009-ce2be7","005al00000RVcKvAAL"
"a1WWD000002k5b92AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42285727320197933","a1WWD000002Vaz4","005al00000RVcKvAAL"
"a1WWD000002k5Vr2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42285729742859158","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5HG2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42286537424277166","LLC BI  Budget 008-248f83","005al00000RVcKvAAL"
"a1WWD000002k6D62AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42286801171933813","9969JPD894656593","005al00000RVcKvAAL"
"a1WWD000002k5Mv2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42286813518638029","CLA Simple Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5Lw2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287108840345169","RS budget 87","005al00000RVcKvAAL"
"a1WWD000002k5J62AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287326619555996","Residential Construction Budget Template","005al00000RVcKvAAL"
"a1WWD000002k4s12AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287357703036993","RS budget 5","005al00000RVcKvAAL"
"a1WWD000002k6AU2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287359868691431","commit 1","005al00000RVcKvAAL"
"a1WWD000002k5hn2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287533288817631","Swimming Pool Construction Budget Template","005al00000RVcKvAAL"
"a1WWD000002k5vX2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287537021414631","LLC BI  Budget 005-854d6d","005al00000RVcKvAAL"
"a1WWD000002k4fR2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287675873844030","a1WWD000002VhE9","005al00000RVcKvAAL"
"a1WWD000002k59l2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287681877675943","RS budget 12","005al00000RVcKvAAL"
"a1WWD000002k4cd2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287813133058816","New Budgets 01","005al00000RVcKvAAL"
"a1WWD000002k64Y2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42288022225300193","a1WWD000002VbDT","005al00000RVcKvAAL"
"a1WWD000002k4YP2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42288373399546583","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k5i52AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42288461144642434","Budget for the Construction of a Warehouse","005al00000RVcKvAAL"
"a1WWD000002k4a72AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42288543633692141","LLC BI  Budget 004-db7112","005al00000RVcKvAAL"
"a1WWD000002k5gq2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42288784760201903","a1WWD000002VhFl","005al00000RVcKvAAL"
"a1WWD000002k5WP2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42288905456571058","CLA Complex Budget 1 Template","005al00000RVcKvAAL"
"a1WWD000002k4Qt2AI","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42288996325053664","CLA Simple Budget 2 Template2","005al00000RVcKvAAL"
"a1WWD000002k4n62AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42289114797157312","a1WWD000002VbAS","005al00000RVcKvAAL"
"a1WWD000002k4qU2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42289148759974075","a1WWD000002VbDY","005al00000RVcKvAAL"
"a1WWD000002k59v2AA","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42289564762078721","new annual budget","005al00000RVcKvAAL"
"a1WWD000002k54A2AQ","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42289595268616968","Budgets-02","005al00000RVcKvAAL"
"a1WWD000002k5AJ2AY","false","","","","true","false","0.0","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42289860514535693","LLC BI  Budget 008-7c33d0","005al00000RVcKvAAL"
