"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Twelve__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c"
"a17WE00006w0TEDYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42173587899152142","false","true","true"
"a17WE00006w0TEEYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42175023606100780","false","true","true"
"a17WE00006w0TEFYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42175891389198252","false","true","true"
"a17WE00006w0TEGYA2","005al00000RVcKvAAL","false","LifeCycle.Payment_Structure_Summary","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","debug:true;group:loan;route:payment-structure","","","","","","","","LLC_BI__payment_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__payment_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;payment_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42176525293950390","false","true","false"
"a17WE00006w0TEHYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42177032762229824","false","true","true"
"a17WE00006w0TEIYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42178980727829915","false","true","true"
"a17WE00006w0TEJYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42180540056624544","false","true","true"
"a17WE00006w0TEKYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42181352058078737","false","true","true"
"a17WE00006w0TELYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42184315327457861","false","true","true"
"a17WE00006w0TEMYA2","005al00000RVcKvAAL","false","Risk_Grade_Worksheet","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","readOnly:true;","","","","","","","","LLC_BI__risk_grade_worksheet_app","","","","","LLC_BI__risk_grade_worksheet_viewModel","","LLC_BI__risk_grade_models","","","","","LLC_BI__risk_grade_worksheet_css","","","","","","Knockout","&lt;div data-bind=&quot;template: {name: &#39;riskGradeWorksheet-template&#39;}&quot; /&gt;","42188832688417264","false","true","false"
"a17WE00006w0TENYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42189668397663124","false","true","true"
"a17WE00006w0TEOYA2","005al00000RVcKvAAL","false","LifeCycle.Payment_Structure_Summary","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","debug:true;group:loan;route:payment-structure","","","","","","","","LLC_BI__payment_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__payment_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;payment_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42191946010551662","false","true","false"
"a17WE00006w0TEPYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42194965367555849","false","true","true"
"a17WE00006w0TEQYA2","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","42201099186582297","false","true","false"
"a17WE00006w0TERYA2","005al00000RVcKvAAL","false","LifeCycle.Rate_Structure_Summary","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","debug:true;group:loan;route:rate-structure","","","","","","","","LLC_BI__rate_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__rate_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;rate_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42204306613992802","false","true","false"
"a17WE00006w0TESYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42204664744669906","false","true","true"
"a17WE00006w0TETYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42209493899996851","false","true","true"
"a17WE00006w0TEUYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42210628591032968","false","true","true"
"a17WE00006w0TEVYA2","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","42210845873861091","false","true","false"
"a17WE00006w0TEWYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42211482084803636","false","true","true"
"a17WE00006w0TEXYA2","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42212804354250726","false","true","true"
"a17WE00006w0TEYYA2","005al00000RVcKvAAL","false","Snapshot Credit Memo Widget","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","","","","","","Angular","","42215076524407963","true","false","false"
"a17WE00006w0TEZYA2","005al00000RVcKvAAL","false","Risk_Grade_Worksheet","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","readOnly:true;","","","","","","","","LLC_BI__risk_grade_worksheet_app","","","","","LLC_BI__risk_grade_worksheet_viewModel","","LLC_BI__risk_grade_models","","","","","LLC_BI__risk_grade_worksheet_css","","","","","","Knockout","&lt;div data-bind=&quot;template: {name: &#39;riskGradeWorksheet-template&#39;}&quot; /&gt;","42220921816992264","false","true","false"
"a17WE00006w0TEaYAM","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","In this section, I can have static narrative if there are components of my existing credit memo that never change.  <ul><li>I can also customize the format of the text within this field.</li><li>Using some useful editing components which have been incorporated for <b>your convenience</b>.</li><li>Things like FONT, SIZE, <i>ITALICS</i>, COLOR, and <u>UNDERLINING</u> can all be accomplished.</li></ul>     We can also insert charts and photos to accommodate details that may be stored in other components.   ","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42223237513490390","false","true","true"
"a17WE00006w0TEbYAM","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42226153912943863","false","true","true"
"a17WE00006w0TEcYAM","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42228465074147232","false","true","true"
"a17WE00006w0TEdYAM","005al00000RVcKvAAL","false","Risk_Grade_Worksheet","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","readOnly:true;","","","","","","","","LLC_BI__risk_grade_worksheet_app","","","","","LLC_BI__risk_grade_worksheet_viewModel","","LLC_BI__risk_grade_models","","","","","LLC_BI__risk_grade_worksheet_css","","","","","","Knockout","&lt;div data-bind=&quot;template: {name: &#39;riskGradeWorksheet-template&#39;}&quot; /&gt;","42229200456889810","false","true","false"
"a17WE00006w0TEeYAM","005al00000RVcKvAAL","false","LifeCycle.Rate_Structure_Summary","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","debug:true;group:loan;route:rate-structure","","","","","","","","LLC_BI__rate_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__rate_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;rate_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42229299193627211","false","true","false"
"a17WE00006w0TEfYAM","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42229815176908552","false","true","true"
"a17WE00006w0TEgYAM","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42230249652179485","false","true","true"
"a17WE00006w0TEhYAM","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42233519898659210","false","true","true"
"a17WE00006w0TEiYAM","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42235513309357962","false","true","true"
"a17WE00006w0TEjYAM","005al00000RVcKvAAL","false","LifeCycle.Payment_Structure_Summary","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","debug:true;group:loan;route:payment-structure","","","","","","","","LLC_BI__payment_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__payment_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;payment_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42238662343177456","false","true","false"
"a17WE00006w0TEkYAM","005al00000RVcKvAAL","false","LifeCycle.Payment_Structure_Summary","2026-07-16T08:56:22.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","005al00000RVcKvAAL","2026-08-24T08:33:09.000Z","","","debug:true;group:loan;route:payment-structure","","","","","","","","LLC_BI__payment_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__payment_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;payment_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42239514586962834","false","true","false"
