"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Category__c"
"a238c0000054JHcAAM","false","CLA-BD-0010150","a258c000004VBJvAAO","0.0","Millwork","","14.0","","","0.0","0.0","","0.0","","","42778679136802861",""
"a238c0000054JHdAAM","false","CLA-BD-0010151","a258c000004VBJxAAO","0.0","Trash Enclosure","","24.0","","","0.0","0.0","","0.0","","","42778992974504931",""
"a238c0000054JHeAAM","false","CLA-BD-0010152","a258c000004VBJsAAO","0.0","Wheel stops","","42.0","","","0.0","0.0","0.0","0.0","","","42780088951648808",""
"a238c0000054JHfAAM","false","CLA-BD-0010153","a258c000004VBJwAAO","0.0","Roofing","","59.0","","","0.0","0.0","","0.0","","","42780332314646748",""
"a238c0000054JHgAAM","false","CLA-BD-0010154","a258c000004VBJxAAO","0.0","Storm Drain","","16.0","","","0.0","0.0","","0.0","","","42781211073631547",""
"a238c0000054JKuAAM","false","CLA-BD-0010354","a258c000004VBJvAAO","0.0","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","0.0","0.0","","0.0","","","42781412214506777",""
"a238c0000054JKvAAM","false","CLA-BD-0010355","a258c000004VBJxAAO","0.0","Bollard w/ Covers","","37.0","","","0.0","0.0","","0.0","","","42783385511531621",""
"a238c0000054JKwAAM","false","CLA-BD-0010356","a258c000004VBJwAAO","0.0","Sewer to Property Line","","3.0","","","0.0","0.0","","0.0","","","42784070898939231",""
"a238c0000054JKxAAM","false","CLA-BD-0010357","a258c000004VBK1AAO","0.0","Finish Lumber & Doors","","54.0","","","0.0","0.0","0.0","0.0","","","42785619981104765",""
"a238c0000054JKyAAM","false","CLA-BD-0010358","a258c000004VBJsAAO","0.0","Glass & Glazing","","65.0","","","0.0","0.0","0.0","0.0","","","42787490982664551",""
"a238c0000054JKzAAM","false","CLA-BD-0010359","a258c000004VBJtAAO","0.0","TABC - Air Balance (Required)","","75.0","","","0.0","0.0","0.0","0.0","","","42787641965614783",""
"a238c0000054JL0AAM","false","CLA-BD-0010360","a258c000004VBJwAAO","0.0","Finish Hardware","","57.0","","","0.0","0.0","","0.0","","","42788207194541192",""
"a238c0000054JL1AAM","false","CLA-BD-0010361","a258c000004VBJtAAO","0.0","Site Lighting Material","","30.0","","","0.0","0.0","0.0","0.0","","","42789051825133893",""
"a238c0000054JL2AAM","false","CLA-BD-0010362","a258c000004VBK1AAO","0.0","Roofing","","59.0","","","0.0","0.0","0.0","0.0","","","42791341669079564",""
"a238c0000054JL3AAM","false","CLA-BD-0010363","a258c000004VBJsAAO","0.0","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","0.0","0.0","0.0","0.0","","","42791378700554865",""
"a238c0000054JL4AAM","false","CLA-BD-0010364","a258c000004VBJyAAO","0.0","Plumbing","","25.0","","","0.0","0.0","","0.0","","","42796703918212883",""
"a238c0000054JL5AAM","false","CLA-BD-0010365","a258c000004VBJuAAO","0.0","Joint Sealers","","13.0","","","0.0","0.0","","0.0","","","42797212598992768",""
"a23Ka00000339BjIAI","false","CLA-BD-0011450","a258c000004VBCVAA4","","","New Notes","","","","0.0","","0.0","0.0","","","42797649368744528",""
"a238c0000054JL6AAM","false","CLA-BD-0010366","a258c000004VBJqAAO","0.0","Electrical and Low Voltage","","1.0","","","0.0","0.0","","0.0","","","42799571814555585",""
"a238c0000054JL7AAM","false","CLA-BD-0010367","a258c000004VBJxAAO","0.0","Telephone Pole","","7.0","","","0.0","0.0","","0.0","","","42801010824580966",""
"a238c0000054JL8AAM","false","CLA-BD-0010368","a258c000004VBJsAAO","0.0","Site Lighting Material","","30.0","","","0.0","0.0","0.0","0.0","","","42802000087533360",""
"a238c0000054JL9AAM","false","CLA-BD-0010369","a258c000004VBJtAAO","0.0","Retaining wall","","23.0","","","0.0","0.0","0.0","0.0","","","42802392921793737",""
"a238c0000054JLAAA2","false","CLA-BD-0010370","a258c000004VBJtAAO","0.0","Roofing","","59.0","","","0.0","0.0","0.0","0.0","","","42803006745164954",""
"a238c0000054JLBAA2","false","CLA-BD-0010371","a258c000004VBJxAAO","0.0","EIFS / Lath & Plaster","","70.0","","","0.0","0.0","","0.0","","","42804676531331444",""
"a238c0000054JLCAA2","false","CLA-BD-0010372","a258c000004VBJxAAO","0.0","Barricades/Signs","","45.0","","","0.0","0.0","","0.0","","","42805556065127208",""
"a238c0000054JLDAA2","false","CLA-BD-0010373","a258c000004VBJrAAO","0.0","Painting","","21.0","","","0.0","0.0","","0.0","","","42808138737356772",""
"a238c0000054JLEAA2","false","CLA-BD-0010374","a258c000004VBJsAAO","0.0","Telephone Pole","","7.0","","","0.0","0.0","0.0","0.0","","","42809354779007396",""
"a238c0000054JLFAA2","false","CLA-BD-0010375","a258c000004VBJuAAO","0.0","Plumbing","","25.0","","","0.0","0.0","","0.0","","","42810621345356571",""
"a238c0000054JLGAA2","false","CLA-BD-0010376","a258c000004VBJvAAO","0.0","Exterior Glass (7xS450)","","21.0","","","0.0","0.0","","0.0","","","42815176559404614",""
"a238c0000054JLHAA2","false","CLA-BD-0010377","a258c000004VBJtAAO","0.0","Fire Sprinkler Service","","38.0","","","0.0","0.0","0.0","0.0","","","42818949991682427",""
"a238c0000054JLIAA2","false","CLA-BD-0010378","a258c000004VBJzAAO","0.0","O&P","","23.0","","","0.0","0.0","","0.0","","","42820203655610916",""
"a238c0000054JLJAA2","false","CLA-BD-0010379","a258c000004VBK2AAO","0.0","Misc.","","47.0","","","0.0","0.0","","0.0","","","42821999617406260",""
"a238c0000054JLKAA2","false","CLA-BD-0010380","a258c000004VBJuAAO","0.0","Ceramic Tile","","17.0","","","0.0","0.0","","0.0","","","42825733734298631",""
"a238c0000054JLLAA2","false","CLA-BD-0010381","a258c000004VBJxAAO","0.0","Power pole - new or relocate","","5.0","","","0.0","0.0","","0.0","","","42829438806044480",""
"a238c0000054JLMAA2","false","CLA-BD-0010382","a258c000004VBJwAAO","0.0","Electrical Material","","82.0","","","0.0","0.0","","0.0","","","42834287266161828",""
"a238c0000054JLNAA2","false","CLA-BD-0010383","a258c000004VBK2AAO","0.0","Finish Hardware","","57.0","","","0.0","0.0","","0.0","","","42834506551513468",""
"a238c0000054JLOAA2","false","CLA-BD-0010384","a258c000004VBJwAAO","0.0","Fire Extinguishers","","87.0","","","0.0","0.0","","0.0","","","42838614460141474",""
"a238c0000054JLPAA2","false","CLA-BD-0010385","a258c000004VBK1AAO","0.0","GC Installed Items","","73.0","","","0.0","0.0","0.0","0.0","","","42838635208126009",""
"a238c0000054JLQAA2","false","CLA-BD-0010386","a258c000004VBJxAAO","0.0","New electric service","","4.0","","","0.0","0.0","","0.0","","","42839289810169292",""
"a238c0000054JLRAA2","false","CLA-BD-0010387","a258c000004VBJxAAO","0.0","Landscaping w/ Irrigation (Required)","","36.0","","","0.0","0.0","","0.0","","","42842343247362751",""
"a238c0000054JLSAA2","false","CLA-BD-0010388","a258c000004VBJwAAO","0.0","Asphalt paving & striping","","35.0","","","0.0","0.0","","0.0","","","42843577718641013",""
"a238c0000054JLTAA2","false","CLA-BD-0010389","a258c000004VBJsAAO","0.0","Landscaping w/ Irrigation (Required)","","36.0","","","0.0","0.0","0.0","0.0","","","42844446313726716",""
"a238c0000054JLUAA2","false","CLA-BD-0010390","a258c000004VBJqAAO","0.0","Demo","","9.0","","","0.0","0.0","","0.0","","","42847424440947982",""
"a238c0000054JLVAA2","false","CLA-BD-0010391","a258c000004VBK2AAO","0.0","Telephone Pole","","7.0","","","0.0","0.0","","0.0","","","42848084934869739",""
"a238c0000054JLWAA2","false","CLA-BD-0010392","a258c000004VBJuAAO","0.0","HVAC","","27.0","","","0.0","0.0","","0.0","","","42849550197732655",""
"a238c0000054JLXAA2","false","CLA-BD-0010393","a258c000004VBJtAAO","0.0","Cedar brackets","","79.0","","","0.0","0.0","0.0","0.0","","","42851962192590824",""
"a238c0000054JLYAA2","false","CLA-BD-0010394","a258c000004VBJwAAO","0.0","GC Installed Items","","73.0","","","0.0","0.0","","0.0","","","42852881568259633",""
"a238c0000054JLZAA2","false","CLA-BD-0010395","a258c000004VBJwAAO","0.0","Building Concrete Material","","49.0","","","0.0","0.0","","0.0","","","42853610998723363",""
"a238c0000054JLaAAM","false","CLA-BD-0010396","a258c000004VBJwAAO","0.0","Cabinets / Millwork","","88.0","","","0.0","0.0","","0.0","","","42853984318474007",""
"a238c0000054JLbAAM","false","CLA-BD-0010397","a258c000004VBJzAAO","0.0","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","0.0","0.0","","0.0","","","42855623848019598",""
"a238c0000054JLcAAM","false","CLA-BD-0010398","a258c000004VBJwAAO","0.0","Site Lighting Material","","30.0","","","0.0","0.0","","0.0","","","42857860507998752",""
"a238c0000054JLdAAM","false","CLA-BD-0010399","a258c000004VBK1AAO","0.0","Power pole - new or relocate","","5.0","","","0.0","0.0","0.0","0.0","","","42859675880244608",""
"a238c0000054JLeAAM","false","CLA-BD-0010400","a258c000004VBJqAAO","0.0","General Conditions","","22.0","","","0.0","0.0","","0.0","","","42859932721790969",""
"a238c0000054JLfAAM","false","CLA-BD-0010401","a258c000004VBJwAAO","0.0","Drywall & Metal Studs","","66.0","","","0.0","0.0","","0.0","","","42865135966663043",""
"a238c0000054JLgAAM","false","CLA-BD-0010402","a258c000004VBJxAAO","0.0","Misc.","","47.0","","","0.0","0.0","","0.0","","","42865897798503694",""
"a238c0000054JLhAAM","false","CLA-BD-0010403","a258c000004VBK2AAO","0.0","Asphalt paving & striping","","35.0","","","0.0","0.0","","0.0","","","42867492410654791",""
"a238c0000054JLiAAM","false","CLA-BD-0010404","a258c000004VBJyAAO","0.0","Misc. Specialities","","22.0","","","0.0","0.0","","0.0","","","42868848959740323",""
"a238c0000054JLjAAM","false","CLA-BD-0010405","a258c000004VBJrAAO","0.0","Cast in Place Concrete","","5.0","","","0.0","0.0","","0.0","","","42868893641757338",""
"a238c0000054JLkAAM","false","CLA-BD-0010406","a258c000004VBJwAAO","0.0","Gas to Property Line","","1.0","","","0.0","0.0","","0.0","","","42868967418988411",""
"a238c0000054JLlAAM","false","CLA-BD-0010407","a258c000004VBJsAAO","0.0","Toilet accessories","","72.0","","","0.0","0.0","0.0","0.0","","","42869820092455162",""
"a238c0000054JLmAAM","false","CLA-BD-0010408","a258c000004VBJsAAO","0.0","Painting","","68.0","","","0.0","0.0","0.0","0.0","","","42872615715311853",""
"a238c0000054JLnAAM","false","CLA-BD-0010409","a258c000004VBJwAAO","0.0","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","0.0","0.0","","0.0","","","42875028184119283",""
"a238c0000054JLoAAM","false","CLA-BD-0010410","a258c000004VBK2AAO","0.0","Insulation","","64.0","","","0.0","0.0","","0.0","","","42875046098663553",""
"a238c0000054JLpAAM","false","CLA-BD-0010411","a258c000004VBK1AAO","0.0","Corporate Decor Package Installation","","93.0","","","0.0","0.0","0.0","0.0","","","42876070348922759",""
"a238c0000054JLqAAM","false","CLA-BD-0010412","a258c000004VBJxAAO","0.0","Plumbing sit work","","32.0","","","0.0","0.0","","0.0","","","42876141718436004",""
"a238c0000054JLrAAM","false","CLA-BD-0010413","a258c000004VBJvAAO","0.0","Structural ( Entry Feature)","","15.0","","","0.0","0.0","","0.0","","","42877190900538025",""
"a238c0000054JLsAAM","false","CLA-BD-0010414","a258c000004VBJxAAO","0.0","Fire Hydrant","","40.0","","","0.0","0.0","","0.0","","","42880779333657761",""
"a238c0000054JLtAAM","false","CLA-BD-0010415","a258c000004VBJtAAO","0.0","Concrete paving","","34.0","","","0.0","0.0","0.0","0.0","","","42881311605373256",""
"a238c0000054JLuAAM","false","CLA-BD-0010416","a258c000004VBJwAAO","0.0","Building Demolition","","48.0","","","0.0","0.0","","0.0","","","42883208332746510",""
"a238c0000054JLvAAM","false","CLA-BD-0010417","a258c000004VBJrAAO","0.0","Plumbing","","25.0","","","0.0","0.0","","0.0","","","42885514890756302",""
"a238c0000054JLwAAM","false","CLA-BD-0010418","a258c000004VBJsAAO","0.0","Insulation","","64.0","","","0.0","0.0","0.0","0.0","","","42886776841283092",""
"a238c0000054JLxAAM","false","CLA-BD-0010419","a258c000004VBJrAAO","0.0","Fee","","31.0","","","0.0","0.0","","0.0","","","42888396426444669",""
"a238c0000054JLyAAM","false","CLA-BD-0010420","a258c000004VBK1AAO","0.0","New approaches","","13.0","","","0.0","0.0","0.0","0.0","","","42888734355435812",""
"a238c0000054JLzAAM","false","CLA-BD-0010421","a258c000004VBJrAAO","0.0","Landscaping","","3.0","","","0.0","0.0","","0.0","","","42888837201434333",""
"a238c0000054JM0AAM","false","CLA-BD-0010422","a258c000004VBJwAAO","0.0","Plumbing","","76.0","","","0.0","0.0","","0.0","","","42889685054737527",""
"a238c0000054JM1AAM","false","CLA-BD-0010423","a258c000004VBK1AAO","0.0","Off site fire hydrant","","8.0","","","0.0","0.0","0.0","0.0","","","42890923872330109",""
"a238c0000054JM2AAM","false","CLA-BD-0010424","a258c000004VBJrAAO","0.0","Linear Metal Ceilings","","19.0","","","0.0","0.0","","0.0","","","42895504456678961",""
"a238c0000054JM3AAM","false","CLA-BD-0010425","a258c000004VBJsAAO","0.0","Water to Property line","","2.0","","","0.0","0.0","0.0","0.0","","","42896189342196538",""
"a238c0000054JM4AAM","false","CLA-BD-0010426","a258c000004VBJwAAO","0.0","Rough Carpentry Material","","62.0","","","0.0","0.0","","0.0","","","42896937507607799",""
"a238c0000054JM5AAM","false","CLA-BD-0010427","a258c000004VBK2AAO","0.0","Storm Drain","","16.0","","","0.0","0.0","","0.0","","","42897268510239366",""
"a238c0000054JM6AAM","false","CLA-BD-0010428","a258c000004VBJsAAO","0.0","Fire Sprinkler Service","","38.0","","","0.0","0.0","0.0","0.0","","","42898421101468205",""
"a238c0000054JM7AAM","false","CLA-BD-0010429","a258c000004VBJqAAO","0.0","Millwork","","14.0","","","0.0","0.0","","0.0","","","42900207537813516",""
"a238c0000054JM8AAM","false","CLA-BD-0010430","a258c000004VBJsAAO","0.0","F.R.P. and marlite","","86.0","","","0.0","0.0","0.0","0.0","","","42900494201121480",""
"a238c0000054JM9AAM","false","CLA-BD-0010431","a258c000004VBJtAAO","0.0","Drywall & Metal Studs","","66.0","","","0.0","0.0","0.0","0.0","","","42900775984395782",""
"a238c0000054JMAAA2","false","CLA-BD-0010432","a258c000004VBK1AAO","0.0","Concrete slabs/curbs (do not include in building slab)","","25.0","","","0.0","0.0","0.0","0.0","","","42905359980352770",""
"a238c0000054JMBAA2","false","CLA-BD-0010433","a258c000004VBJxAAO","0.0","Preasure Washing","","43.0","","","0.0","0.0","","0.0","","","42906438688347370",""
"a238c0000054JMCAA2","false","CLA-BD-0010434","a258c000004VBK1AAO","0.0","Trash Enclosure","","24.0","","","0.0","0.0","0.0","0.0","","","42906862812408897",""
"a238c0000054JMDAA2","false","CLA-BD-0010435","a258c000004VBJxAAO","0.0","GC Installed Items","","73.0","","","0.0","0.0","","0.0","","","42910626166619344",""
"a238c0000054JMEAA2","false","CLA-BD-0010436","a258c000004VBK2AAO","0.0","Wheel stops","","42.0","","","0.0","0.0","","0.0","","","42911046562258096",""
"a238c0000054JMFAA2","false","CLA-BD-0010437","a258c000004VBJwAAO","0.0","Dumpster Approach","","41.0","","","0.0","0.0","","0.0","","","42911365438613852",""
"a238c0000054JMGAA2","false","CLA-BD-0010438","a258c000004VBK1AAO","0.0","Dumpster Approach","","41.0","","","0.0","0.0","0.0","0.0","","","42911735193569444",""
"a238c0000054JMHAA2","false","CLA-BD-0010439","a258c000004VBK1AAO","0.0","Finish Carpentry Labor","","60.0","","","0.0","0.0","0.0","0.0","","","42914816031893969",""
"a238c0000054JMIAA2","false","CLA-BD-0010440","a258c000004VBJxAAO","0.0","Plumbing","","76.0","","","0.0","0.0","","0.0","","","42919572271175200",""
"a238c0000054JMJAA2","false","CLA-BD-0010441","a258c000004VBJxAAO","0.0","Building Demolition","","48.0","","","0.0","0.0","","0.0","","","42920145425957913",""
"a238c0000054JMKAA2","false","CLA-BD-0010442","a258c000004VBJwAAO","0.0","Insulation","","64.0","","","0.0","0.0","","0.0","","","42924225671710160",""
"a238c0000054JMLAA2","false","CLA-BD-0010443","a258c000004VBJwAAO","0.0","Offsite Demolition","","10.0","","","0.0","0.0","","0.0","","","42925249400415671",""
"a238c0000054JMMAA2","false","CLA-BD-0010444","a258c000004VBJwAAO","0.0","Plumbing sit work","","32.0","","","0.0","0.0","","0.0","","","42925773496597555",""
"a238c0000054JMNAA2","false","CLA-BD-0010445","a258c000004VBK1AAO","0.0","Building Concrete Labor","","50.0","","","0.0","0.0","0.0","0.0","","","4292582833447335",""
"a238c0000054JMOAA2","false","CLA-BD-0010446","a258c000004VBJxAAO","0.0","Fire Sprinkler (if required)","","77.0","","","0.0","0.0","","0.0","","","42926054490061307",""
"a238c0000054JMPAA2","false","CLA-BD-0010447","a258c000004VBK1AAO","0.0","Landscaping w/ Irrigation (Required)","","36.0","","","0.0","0.0","0.0","0.0","","","42926893021773158",""
"a238c0000054JMQAA2","false","CLA-BD-0010448","a258c000004VBK2AAO","0.0","Electrical site work/labor","","29.0","","","0.0","0.0","","0.0","","","42929001826150228",""
"a238c0000054JMRAA2","false","CLA-BD-0010449","a258c000004VBJtAAO","0.0","Cabinets / Millwork","","88.0","","","0.0","0.0","0.0","0.0","","","42929527847880751",""
"a238c0000054JMSAA2","false","CLA-BD-0010450","a258c000004VBJxAAO","0.0","Telephone Underground","","33.0","","","0.0","0.0","","0.0","","","42930044833190108",""
"a238c0000054JMTAA2","false","CLA-BD-0010451","a258c000004VBK1AAO","0.0","Building Concrete Material","","49.0","","","0.0","0.0","0.0","0.0","","","42931359670352283",""
"a238c0000054JMUAA2","false","CLA-BD-0010452","a258c000004VBJtAAO","0.0","Toilet Partitions","","89.0","","","0.0","0.0","0.0","0.0","","","42935130384375517",""
"a238c0000054JMVAA2","false","CLA-BD-0010453","a258c000004VBJxAAO","0.0","Finish Hardware","","57.0","","","0.0","0.0","","0.0","","","42935408971636922",""
"a238c0000054JMWAA2","false","CLA-BD-0010454","a258c000004VBK2AAO","0.0","Metal Doors & Frames","","55.0","","","0.0","0.0","","0.0","","","42935860890684830",""
"a238c0000054JMXAA2","false","CLA-BD-0010455","a258c000004VBJxAAO","0.0","Rough Carpentry Labor","","61.0","","","0.0","0.0","","0.0","","","42939653507654623",""
"a238c0000054JMYAA2","false","CLA-BD-0010456","a258c000004VBJtAAO","0.0","Offsite Demolition","","10.0","","","0.0","0.0","0.0","0.0","","","42941338160317401",""
"a238c0000054JMZAA2","false","CLA-BD-0010457","a258c000004VBK2AAO","0.0","H.V.A.C. System","","74.0","","","0.0","0.0","","0.0","","","42942008907382511",""
"a238c0000054JMaAAM","false","CLA-BD-0010458","a258c000004VBJwAAO","0.0","Caulking","","91.0","","","0.0","0.0","","0.0","","","42942031516344671",""
"a238c0000054JMbAAM","false","CLA-BD-0010459","a258c000004VBK2AAO","0.0","Caulking","","91.0","","","0.0","0.0","","0.0","","","42943938595485863",""
"a238c0000054JMcAAM","false","CLA-BD-0010460","a258c000004VBJtAAO","0.0","Telephone Pole","","7.0","","","0.0","0.0","0.0","0.0","","","42944202441370028",""
"a238c0000054JMdAAM","false","CLA-BD-0010461","a258c000004VBJyAAO","0.0","Tilt-Up Precast Concrete","","6.0","","","0.0","0.0","","0.0","","","42944621735887303",""
"a238c0000054JMeAAM","false","CLA-BD-0010462","a258c000004VBJwAAO","0.0","Grade fill / cut","","21.0","","","0.0","0.0","","0.0","","","42945022669230283",""
"a238c0000054JMfAAM","false","CLA-BD-0010463","a258c000004VBJtAAO","0.0","Monument sign base construction Lang to verify if applicable","","31.0","","","0.0","0.0","0.0","0.0","","","42945260179706668",""
"a238c0000054JMgAAM","false","CLA-BD-0010464","a258c000004VBJuAAO","0.0","Painting","","21.0","","","0.0","0.0","","0.0","","","42945955614515466",""
"a238c0000054JMhAAM","false","CLA-BD-0010465","a258c000004VBK2AAO","0.0","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","0.0","0.0","","0.0","","","42948650732868398",""
"a238c0000054JMiAAM","false","CLA-BD-0010466","a258c000004VBJtAAO","0.0","Temp sidewalk","","15.0","","","0.0","0.0","0.0","0.0","","","42949725669250699",""
