"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","AutorabitExtId__c","nFORCE__Taxonomy_Id__c","nFORCE__Parameters__c","nFORCE__Body_Type__c","nFORCE__Description__c"
"a2EKU0000004ocO2AQ","0058c00000BxeO9AAJ","false","Manage Facilities","action-pp-manage-facilities","llc_bi__managefacilitycontainerui","","fa fa-list-alt","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42545932662695900","","action-pp-manage-facilities","","",""
"a2EKU0000004ocp2AA","0058c00000BxeO9AAJ","false","Offers","loc-offer","nretail__offers","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__Blank","","nretail__summaryheadertopbar","42546152765494500","","loc-offer","","",""
"a2EKU0000004ohQ2AQ","0058c00000BxeO9AAJ","false","Product Packages","relationship-product-packages","nforce__ncrelatedlist","","n-icon-misc30","false","nforce__inline_navigation","","","a2GKU0000004WBr2AM","nforce__sub_navigation","","nforce__topbar","42547577719255600","","relationship-product-packages","","",""
"a2EKU0000004oi32AA","0058c00000BxeO9AAJ","false","Pricing","sba-loan-pricing","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WCK2A2","nforce__sub_navigation","","nforce__topbar","42549875319866300","","sba-loan-pricing","","",""
"a2EKU0000004okK2AQ","0058c00000BxeO9AAJ","false","Rate & Payment Structure","amortization-structure","llc_bi__amortizationstructure","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WAQ2A2","nforce__sub_navigation","","nforce__topbar","42554954063607617","","amortization-structure","","",""
"a2EKU0000004od02AA","0058c00000BxeO9AAJ","false","Documents","term-document","nDOC__UniversalDocman","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nretail__summaryheadertopbar","42556317177177900","","term-document","","",""
"a2EKU0000004osk2AA","0058c00000BxeO9AAJ","false","Third Party Management","third-party-management","llc_bi__third_party_management","","n-icon-loan","false","nFORCE__navigation","","","a2GKU0000004WEl2AM","nFORCE__sub_navigation","","nforce__topbar","42557883409312162","","","","",""
"a2EKU0000004oug2AA","0058c00000BxeO9AAJ","false","Ownership & Roles","Deposit-wall-parent","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42558122547199638","","Deposit-wall-parent","","Visualforce Page",""
"a2EKU0000004oj42AA","0058c00000BxeO9AAJ","false","Loan Compliance","pp-tn-loan-compliance-m","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GKU0000004WAB2A2","nforce__sub_navigation","","nforce__topbar","42561281284377000","","pp-tn-loan-compliance-m","","",""
"a2EKU0000004oi22AA","0058c00000BxeO9AAJ","false","Loan Information","sba-loan-information","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WCJ2A2","nforce__sub_navigation","","nforce__topbar","42563053642648800","","sba-loan-information","","",""
"a2EKU0000004oin2AA","0058c00000BxeO9AAJ","false","UI Configuration Builder","ui-config-builder","nforce__ui_config_builder_app","","","false","nforce__blank","","","a2GKU0000004WA52AM","nforce__blank","","nforce__topbar","42563058033036700","","ui-config-builder","","",""
"a2EKU0000004oun2AA","0058c00000BxeO9AAJ","false","Underwriting","retail-underwriting","nFORCE__Blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","42569161206803552","","retail-underwriting","","Visualforce Page","This productized route is the retail template for the Underwriting route. Users clone this route to reduce configuration and implementation time."
"a2EKU0000004oiz2AA","0058c00000BxeO9AAJ","false","Documents","pm-documents-maint","llc_bi__retail_maintenance_docman","","","false","nforce__navigation","","","","nforce__sub_navigation","","llc_bi__nctopbar","42569702983944900","","pm-documents-maint","","",""
"a2EKU0000004oeJ2AQ","0058c00000BxeO9AAJ","false","Business Info","sbl-secured-business-info","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","50.0","","a2GKU0000004W972AE","","","NPORTAL__LoanTopbar","42569944409341300","","sbl-secured-business-info","","",""
"a2EKU0000004ohl2AA","0058c00000BxeO9AAJ","false","Primary Account","sba-form-1919D-m","nforce__kodatagridlookup","","","false","nforce__navigation","","","a2GKU0000004WC72AM","nforce__sub_navigation","","nforce__topbar","42573126021948600","","sba-form-1919D-m","","",""
"a2EKU0000004oc82AA","0058c00000BxeO9AAJ","false","Account Covenants","pp-tn-account-loan","llc_bi__prodpkguiaccountcovenantspage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42574331691489000","","pp-tn-account-loan","","",""
"a2EKU0000004oix2AA","0058c00000BxeO9AAJ","false","Pricing Options","pricing-options","llc_bi__pricing_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42574555734351700","","pricing-options","","",""
"a2EKU0000004ofl2AA","0058c00000BxeO9AAJ","false","Know Your Customer","bus-kyc","llc_bi__questionnaire_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42574760050933400","","bus-kyc","","",""
"a2EKU0000004ojp2AA","0058c00000BxeO9AAJ","false","Account Structure & Roles","pm-cd-structure-and-roles","llc_bi__cd_renewal_structure_roles_maint_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","llc_bi__nctopbar","42577127402649300","","pm-cd-structure-and-roles","","",""
"a2EKU0000004ogX2AQ","0058c00000BxeO9AAJ","false","Deposit Accounts","unidoc-LLC_BI__Deposit__c","ndoc__universaldocmanconfiguration","","","false","nforce__navigation","1.0","","","nforce__sub_navigation","","nforce__topbar","42578866279751800","","unidoc-LLC_BI__Deposit__c","","",""
"a2EKU0000004owp2AA","0058c00000BxeO9AAJ","false","Income/Debts/Assets","small-business-loan-post-approval-ui-income-debt-asset-readonly","nforce__korelatedtable","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WCp2AM","nforce__sub_navigation","","nforce__topbar","42579303881061268","","","","",""
"a2EKU0000004orW2AQ","0058c00000BxeO9AAJ","false","Business Acquisition","sba-form-19204","nforce__kodatagrid","","n-icon-misc5","false","nforce__navigation","","","a2GKU0000004WKI2A2","nforce__sub_navigation","","nforce__topbar","42579410110962939","","","","",""
"a2EKU0000004ooy2AA","0058c00000BxeO9AAJ","false","Loan Details","apac-loandetail-mortgage","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WHw2AM","nforce__sub_navigation","","nforce__topbar","42580307178221637","","","","",""
"a2EKU0000004owS2AQ","0058c00000BxeO9AAJ","false","Income","secured-retail-loan-online-application-income","nPORTAL__MultiRecordForm","","","false","NPORTAL__ApplicationNavigation","","","a2GKU0000004WDJ2A2","","","NPORTAL__LoanTopbar","42582596994986887","","secured-retail-loan-online-application-income","","Visualforce Page",""
"a2EKU0000004osY2AQ","0058c00000BxeO9AAJ","false","Authorized Users Updates","tmmpr-retaillockbox(AuthorizedUser&AnalyzedAccounts)-00","","","","false","","","","a2GKU0000004WF12AM","","","","425833549245594372","","","","",""
"a2EKU0000004of82AA","0058c00000BxeO9AAJ","false","Rule Engine","ruleengineadmin","nforce__ruleengineadmin","","n-icon-misc18","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42584825668885500","","ruleengineadmin","","",""
"a2EKU0000004oxH2AQ","0058c00000BxeO9AAJ","false","Application Details","retail-loan--post-approval-ui-application-locked","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GKU0000004WDV2A2","nforce__sub_navigation","","NRETAIL__SUMMARYHEADERTOPBAR","42588533624208275","","retail-loan--post-approval-ui-application-locked","","",""
"a2EKU0000004oxR2AQ","0058c00000BxeO9AAJ","false","Others Involved MRF","rl-secured-others-multi-record","NPORTAL__MultiRecordForm","","","false","NPORTAL__ApplicationNavigation","","","a2GKU0000004WDg2AM","","","NPORTAL__LoanTopbar","42589336020750529","","rl-secured-others-multi-record","","Visualforce Page",""
"a2EKU0000004ofF2AQ","0058c00000BxeO9AAJ","false","Payment Structure","payment-structure-m","llc_bi__paymentstructure","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004W9S2AU","nforce__sub_navigation","","nforce__topbar","42589797966782300","","payment-structure-m","","",""
"a2EKU0000004obA2AQ","0058c00000BxeO9AAJ","false","Total Exposure","pp-total-exposure","llc_bi__totalexposureproductpackage","","","false","nforce__navigation","","","a2GKU0000004W8I2AU","nforce__sub_navigation","","nforce__topbar","42591176087727500","","pp-total-exposure","","",""
"a2EKU0000004ocN2AQ","0058c00000BxeO9AAJ","false","Add Entity","action-pp-add-entity","llc_bi__search_entity_package","","n-icon-relationship","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42592753827582500","","action-pp-add-entity","","",""
"a2EKU0000004otx2AA","0058c00000BxeO9AAJ","false","Snapshot Treasury","action-test-snapshotTS-route","c__Treasury_Snapshot","","n-icon-add","false","nforce__navigation","","","a2GKU0000004WFb2AM","nforce__sub_navigation","","nforce__topbar","42593046298216901","","","","",""
"a2EKU0000004oib2AA","0058c00000BxeO9AAJ","false","New Deposit Product","relationship-new-deposit","llc_bi__relationship_new_deposit_product","","fa fa-lock fa-2x","false","nforce__inline_navigation","","","","nforce__sub_navigation","","nforce__topbar","42593521449605700","","relationship-new-deposit","","",""
"a2EKU0000004oaw2AA","0058c00000BxeO9AAJ","false","Product Explorer","ptl-explorer","nportal__productexplorer","","","false","nportal__dashboardnavigation","","","","","","","42597255124143900","","ptl-explorer","","",""
"a2EKU0000004oaY2AQ","0058c00000BxeO9AAJ","false","Manage Collateral","manage-collateral-landing","","","n-icon-collateral","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42597285567529700","","manage-collateral-landing","","",""
"a2EKU0000004ogq2AA","0058c00000BxeO9AAJ","false","DocuSign","document-default","llc_bi__docusignreview","","n-icon-generate","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42597890468036400","","document-default","","",""
"a2EKU0000004ojE2AQ","0058c00000BxeO9AAJ","false","Account Covenants","pp-tn-account-loan-m","llc_bi__prodpkguiaccountcovenantspage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42598708656791700","","pp-tn-account-loan-m","","",""
"a2EKU0000004oi02AA","0058c00000BxeO9AAJ","false","SBA Forms","sba-forms","nforce__ncdatagrid","","n-icon-misc5","false","nforce__navigation","","","a2GKU0000004WBy2AM","nforce__sub_navigation","","nforce__topbar","42600519140333700","","sba-forms","","",""
"a2EKU0000004ocX2AQ","0058c00000BxeO9AAJ","false","Collateral","checklist-collateral-admin","ncino__checklistadmin","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42601977148254900","","checklist-collateral-admin","sObjectType=LLC_BI__Collateral__c","",""
"a2EKU0000004osK2AQ","0058c00000BxeO9AAJ","false","Treasury Service Updates","tmmpr-retaillockbox(AuthorizedUsersandAnalyzedAccounts)-00","","","","false","","","","a2GKU0000004WEn2AM","","","","4260341270267783113","","","","",""
"a2EKU0000004osL2AQ","0058c00000BxeO9AAJ","false","Add a new Scanner","tmmpr-remotedeposit(AuthorizedUsersandAnalyzedAccounts)-00","","","","false","","","","a2GKU0000004WEo2AM","","","","4260341270267783123","","","","",""
"a2EKU0000004osJ2AQ","0058c00000BxeO9AAJ","false","Authorized Users and Analyzed Accounts","tmmpr-wireoutgoingmanual(AuthorizedUsersandAnalyzedAccounts)-00","","","","false","","","","a2GKU0000004WEm2AM","","","","426034127026778313","","","","",""
"a2EKU0000004osM2AQ","0058c00000BxeO9AAJ","false","Add Authorized Users Access","tmmpr-zerobalanceaccount(AuthorizedUsersandAnalyzedAccounts)-00","","","","false","","","","a2GKU0000004WEp2AM","","","","4260341270267783133","","","","",""
"a2EKU0000004osN2AQ","0058c00000BxeO9AAJ","false","Modify","tmmcr-WireOutgoingManualMaintenance(Modify)-00","","","","false","","","","a2GKU0000004WEq2AM","","","","4260341270267783141","","","","",""
"a2EKU0000004osO2AQ","0058c00000BxeO9AAJ","false","Add","tmmcr-WireOutgoingManualMaintenance(Add)-00","","","","false","","","","a2GKU0000004WEr2AM","","","","4260341270267783142","","","","",""
"a2EKU0000004osP2AQ","0058c00000BxeO9AAJ","false","Change","tmmcr-WireOutgoingManualMaintenance(Change)-00","","","","false","","","","a2GKU0000004WEs2AM","","","","4260341270267783143","","","","",""
"a2EKU0000004osQ2AQ","0058c00000BxeO9AAJ","false","Delete","tmmcr-WireOutgoingManualMaintenance(Delete)-00","","","","false","","","","a2GKU0000004WEt2AM","","","","4260341270267783144","","","","",""
"a2EKU0000004osR2AQ","0058c00000BxeO9AAJ","false","RDC Scanner Updates","tmmcr-RemoteDepositMaintenance(Modify)-00","","","","false","","","","a2GKU0000004WEu2AM","","","","4260341270267783145","","","","",""
"a2EKU0000004osS2AQ","0058c00000BxeO9AAJ","false","Change Authorized User Access","tmmcr-ZeroBalanceAccountMaintenance(Delete)-00","","","","false","","","","a2GKU0000004WEv2AM","","","","4260341270267783149","","","","",""
"a2EKU0000004osT2AQ","0058c00000BxeO9AAJ","false","Add Authorized User Access","tmmcr-ZeroBalanceAccountMaintenance(Add)-00","","","","false","","","","a2GKU0000004WEw2AM","","","","4260341270267783150","","","","",""
"a2EKU0000004osU2AQ","0058c00000BxeO9AAJ","false","Lockbox Details","tmmcr-RetailLockboxMaintenance(Add)-00","","","","false","","","","a2GKU0000004WEx2AM","","","","4260341270267783152","","","","",""
"a2EKU0000004osV2AQ","0058c00000BxeO9AAJ","false","Lockbox Location Details","tmmcr-RetailLockboxMaintenance(Change)-00","","","","false","","","","a2GKU0000004WEy2AM","","","","4260341270267783153","","","","",""
"a2EKU0000004osW2AQ","0058c00000BxeO9AAJ","false","Authorized User Changes","tmmcr-RetailLockboxMaintenance(Delete)-00","","","","false","","","","a2GKU0000004WEz2AM","","","","4260341270267783154","","","","",""
"a2EKU0000004ou32AA","0058c00000BxeO9AAJ","false","Personal Info","loan-api-personalinfo","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WFf2AM","nforce__sub_navigation","","nforce__topbar","42604687253203265","","","","",""
"a2EKU0000004ogL2AQ","0058c00000BxeO9AAJ","false","Summary","loan-bus-summary","llc_bi__new_customer_summary_app","","","false","nforce__navigation","","","a2GKU0000004W9a2AE","nforce__sub_navigation","","nforce__nctopbar","42605168320790500","","loan-bus-summary","","",""
"a2EKU0000004off2AA","0058c00000BxeO9AAJ","false","Summary","ind-summary","llc_bi__new_customer_summary_app","","","false","nforce__navigation","","","a2GKU0000004W9X2AU","nforce__sub_navigation","","nforce__nctopbar","42605549344366700","","ind-summary","","",""
"a2EKU0000004orr2AA","0058c00000BxeO9AAJ","false","Finish","questionnaire-standalone","c__Questionnaire_Standalone","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__ngtopbar","42606240754158030","","","","",""
"a2EKU0000004okA2AQ","0058c00000BxeO9AAJ","false","Customer Portal","unidoc-customer-portal","ndoc__universaldocmanconfigurationportal","","","false","nforce__navigation","7.0","","","nforce__sub_navigation","","nforce__topbar","42610501566744300","","unidoc-customer-portal","","",""
"a2EKU0000004ojP2AQ","0058c00000BxeO9AAJ","false","Credit Memo","tool-pp-credit-memo-m","llc_bi__creditmemocontainerui","","n-icon-credit_memo","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42611713584302600","","tool-pp-credit-memo-m","","",""
"a2EKU0000004oiC2AQ","0058c00000BxeO9AAJ","false","Etran","tool-sba-default-app-m","nsba__sba_application_redirect","","n-icon-submit","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42613354347668000","","tool-sba-default-app-m","","",""
"a2EKU0000004ou92AA","0058c00000BxeO9AAJ","false","ID Scan","dep-business-id-scan","NPORTAL__IdScan","","","false","NPORTAL__ApplicationNavigation","45.0","","","","","NPORTAL__LoanTopbar","42614927035468522","","dep-business-id-scan","","",""
