"Id","IsDeleted","Name","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Layout__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Filter_Criteria__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c","AutorabitExtId__c"
"a2HKU0000004sMC2AY","false","SC-000133437","a2FKU0000004vsk2AA","2.0","","","","","","42026176072069606418","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sT32AI","false","SC-000133862","a2FKU0000004vsk2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sMC2AY","LLC_BI__Authorized_Users__r","","42026176072069606419","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sKg2AI","false","SC-000133343","a2FKU0000004vsv2AA","2.0","","","","","","4202617607206960642","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sVf2AI","false","SC-000134024","a2FKU0000004vsk2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sT32AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606420","Contact","","50.0","true","","false",""
"a2HKU0000004sMD2AY","false","SC-000133438","a2FKU0000004vro2AA","2.0","","","","","","42026176072069606422","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sT42AI","false","SC-000133863","a2FKU0000004vro2AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sMD2AY","LLC_BI__Analyzed_Accounts__r","","42026176072069606423","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sVg2AI","false","SC-000134025","a2FKU0000004vro2AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sT42AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606424","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sME2AY","false","SC-000133439","a2FKU0000004vsl2AA","2.0","","","","","","42026176072069606426","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sT52AI","false","SC-000133864","a2FKU0000004vsl2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sME2AY","LLC_BI__Authorized_Users__r","","42026176072069606427","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sVh2AI","false","SC-000134026","a2FKU0000004vsl2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sT52AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606428","Contact","","50.0","true","","false",""
"a2HKU0000004sRX2AY","false","SC-000133768","a2FKU0000004vsv2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKg2AI","LLC_BI__Authorized_Users__r","","4202617607206960643","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sMF2AY","false","SC-000133440","a2FKU0000004vrp2AA","2.0","","","","","","42026176072069606430","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sT62AI","false","SC-000133865","a2FKU0000004vrp2AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sMF2AY","LLC_BI__Analyzed_Accounts__r","","42026176072069606431","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sVi2AI","false","SC-000134027","a2FKU0000004vrp2AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sT62AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606432","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sMG2AY","false","SC-000133441","a2FKU0000004vsm2AA","2.0","","","","","","42026176072069606434","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sT72AI","false","SC-000133866","a2FKU0000004vsm2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sMG2AY","LLC_BI__Authorized_Users__r","","42026176072069606435","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sVj2AI","false","SC-000134028","a2FKU0000004vsm2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sT72AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606436","Contact","","50.0","true","","false",""
"a2HKU0000004sMH2AY","false","SC-000133442","a2FKU0000004vrq2AA","2.0","","","","","","42026176072069606438","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sT82AI","false","SC-000133867","a2FKU0000004vrq2AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sMH2AY","LLC_BI__Analyzed_Accounts__r","","42026176072069606439","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sU92AI","false","SC-000133930","a2FKU0000004vsv2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRX2AY","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","4202617607206960644","Contact","","50.0","true","","false",""
"a2HKU0000004sVk2AI","false","SC-000134029","a2FKU0000004vrq2AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sT82AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606440","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sMI2AY","false","SC-000133443","a2FKU0000004vsn2AA","2.0","","","","","","42026176072069606442","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sT92AI","false","SC-000133868","a2FKU0000004vsn2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sMI2AY","LLC_BI__Authorized_Users__r","","42026176072069606443","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sVl2AI","false","SC-000134030","a2FKU0000004vsn2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sT92AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606444","Contact","","50.0","true","","false",""
"a2HKU0000004sMJ2AY","false","SC-000133444","a2FKU0000004vrr2AA","2.0","","","","","","42026176072069606446","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sTA2AY","false","SC-000133869","a2FKU0000004vrr2AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sMJ2AY","LLC_BI__Analyzed_Accounts__r","","42026176072069606447","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sVm2AI","false","SC-000134031","a2FKU0000004vrr2AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sTA2AY","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606448","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sMK2AY","false","SC-000133445","a2FKU0000004vso2AA","2.0","","","","","","42026176072069606450","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sTB2AY","false","SC-000133870","a2FKU0000004vso2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sMK2AY","LLC_BI__Authorized_Users__r","","42026176072069606451","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sVn2AI","false","SC-000134032","a2FKU0000004vso2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sTB2AY","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606452","Contact","","50.0","true","","false",""
"a2HKU0000004sML2AY","false","SC-000133446","a2FKU0000004vrs2AA","2.0","","","","","","42026176072069606454","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sTC2AY","false","SC-000133871","a2FKU0000004vrs2AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sML2AY","LLC_BI__Analyzed_Accounts__r","","42026176072069606455","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sVo2AI","false","SC-000134033","a2FKU0000004vrs2AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sTC2AY","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606456","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sMM2AY","false","SC-000133447","a2FKU0000004vsp2AA","2.0","","","","","","42026176072069606458","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sTD2AY","false","SC-000133872","a2FKU0000004vsp2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sMM2AY","LLC_BI__Authorized_Users__r","","42026176072069606459","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sKh2AI","false","SC-000133344","a2FKU0000004vrz2AA","2.0","","","","","","4202617607206960646","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sVp2AI","false","SC-000134034","a2FKU0000004vsp2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sTD2AY","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606460","Contact","","50.0","true","","false",""
"a2HKU0000004sMN2AY","false","SC-000133448","a2FKU0000004vrt2AA","2.0","","","","","","42026176072069606462","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sTE2AY","false","SC-000133873","a2FKU0000004vrt2AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sMN2AY","LLC_BI__Analyzed_Accounts__r","","42026176072069606463","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sVq2AI","false","SC-000134035","a2FKU0000004vrt2AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sTE2AY","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606464","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sRY2AY","false","SC-000133769","a2FKU0000004vrz2AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKh2AI","LLC_BI__Analyzed_Accounts__r","","4202617607206960647","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUA2AY","false","SC-000133931","a2FKU0000004vrz2AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRY2AY","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","4202617607206960648","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sKi2AI","false","SC-000133345","a2FKU0000004vsw2AA","2.0","","","","","","4202617607206960650","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRZ2AY","false","SC-000133770","a2FKU0000004vsw2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKi2AI","LLC_BI__Authorized_Users__r","","4202617607206960651","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sUB2AY","false","SC-000133932","a2FKU0000004vsw2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRZ2AY","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","4202617607206960652","Contact","","50.0","true","","false",""
"a2HKU0000004sKj2AI","false","SC-000133346","a2FKU0000004vs02AA","2.0","","","","","","4202617607206960654","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRa2AI","false","SC-000133771","a2FKU0000004vs02AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKj2AI","LLC_BI__Analyzed_Accounts__r","","4202617607206960655","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUC2AY","false","SC-000133933","a2FKU0000004vs02AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRa2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","4202617607206960656","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sKk2AI","false","SC-000133347","a2FKU0000004vsx2AA","2.0","","","","","","4202617607206960658","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRb2AI","false","SC-000133772","a2FKU0000004vsx2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKk2AI","LLC_BI__Authorized_Users__r","","4202617607206960659","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sKX2AY","false","SC-000133334","a2FKU0000004vru2AA","2.0","","","","","","420261760720696066","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sUD2AY","false","SC-000133934","a2FKU0000004vsx2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRb2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","4202617607206960660","Contact","","50.0","true","","false",""
"a2HKU0000004sKl2AI","false","SC-000133348","a2FKU0000004vs12AA","2.0","","","","","","4202617607206960662","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRc2AI","false","SC-000133773","a2FKU0000004vs12AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKl2AI","LLC_BI__Analyzed_Accounts__r","","4202617607206960663","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUE2AY","false","SC-000133935","a2FKU0000004vs12AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRc2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","4202617607206960664","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sKm2AI","false","SC-000133349","a2FKU0000004vsy2AA","2.0","","","","","","4202617607206960666","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRd2AI","false","SC-000133774","a2FKU0000004vsy2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKm2AI","LLC_BI__Authorized_Users__r","","4202617607206960667","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sUF2AY","false","SC-000133936","a2FKU0000004vsy2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRd2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","4202617607206960668","Contact","","50.0","true","","false",""
"a2HKU0000004sRO2AY","false","SC-000133759","a2FKU0000004vru2AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKX2AY","LLC_BI__Analyzed_Accounts__r","","420261760720696067","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sKn2AI","false","SC-000133350","a2FKU0000004vs22AA","2.0","","","","","","4202617607206960670","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRe2AI","false","SC-000133775","a2FKU0000004vs22AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKn2AI","LLC_BI__Analyzed_Accounts__r","","4202617607206960671","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUG2AY","false","SC-000133937","a2FKU0000004vs22AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRe2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","4202617607206960672","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sKo2AI","false","SC-000133351","a2FKU0000004vsz2AA","2.0","","","","","","4202617607206960674","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRf2AI","false","SC-000133776","a2FKU0000004vsz2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKo2AI","LLC_BI__Authorized_Users__r","","4202617607206960675","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sUH2AY","false","SC-000133938","a2FKU0000004vsz2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRf2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","4202617607206960676","Contact","","50.0","true","","false",""
"a2HKU0000004sKp2AI","false","SC-000133352","a2FKU0000004vs32AA","2.0","","","","","","4202617607206960678","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRg2AI","false","SC-000133777","a2FKU0000004vs32AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKp2AI","LLC_BI__Analyzed_Accounts__r","","4202617607206960679","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sU02AI","false","SC-000133921","a2FKU0000004vru2AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRO2AY","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","420261760720696068","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sUI2AY","false","SC-000133939","a2FKU0000004vs32AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRg2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","4202617607206960680","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sKq2AI","false","SC-000133353","a2FKU0000004vt02AA","2.0","","","","","","4202617607206960682","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRh2AI","false","SC-000133778","a2FKU0000004vt02AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKq2AI","LLC_BI__Authorized_Users__r","","4202617607206960683","LLC_BI__Authorized_User__c","","","false","","false",""
