"Id","OwnerId","IsDeleted","Name","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Primary_Button_Text__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","AutorabitExtId__c"
"a2DKU0000000XEA2A2","0058c00000BxeO9AAJ","false","183975","a2BKU0000009wxX2AQ","false","2.0","","a2EKU0000004p0U2AQ","5B48054354","","","false","false","false","","","lobloanbooked-credit-underwriting","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2018""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XFq2AM","0058c00000BxeO9AAJ","false","184079","a2BKU0000009wxc2AA","false","200.0","","a2EKU0000004p2A2AQ","5B7628664C","","","false","false","false","","","lob-sba-paycheck-borrowing-structure","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XKa2AM","0058c00000BxeO9AAJ","false","184373","a2BKU0000009wxt2AA","true","1530.0","","a2EKU0000004p6u2AA","5C20002B1E","","","false","false","false","","","lob-loan-post-booked-information2-lob-pwc","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XJG2A2","0058c00000BxeO9AAJ","false","184291","a2BKU0000009wxn2AA","false","20.0","","a2EKU0000004p5a2AA","5C2D465E0A","","","false","false","false","","","action-generate-preflight-memo-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XIq2AM","0058c00000BxeO9AAJ","false","184265","a2BKU0000009wxb2AA","false","30.0","","a2EKU0000004p5A2AQ","5C54163263","","","false","false","false","","","lob-loan-post-manage-covenants-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XOU2A2","0058c00000BxeO9AAJ","false","184615","a2BKU0000009wxf2AA","false","4.0","","a2EKU0000004ozl2AA","5D022A320E","","","false","false","false","","","lobloanbooked-team-members","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XFK2A2","0058c00000BxeO9AAJ","false","184047","a2BKU0000009wxd2AA","false","4.0","","a2EKU0000004p1e2AA","5D03365506","","","false","false","false","","","lob-loan-post-conditions","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XKb2AM","0058c00000BxeO9AAJ","false","184374","a2BKU0000009wxu2AA","true","1540.0","","a2EKU0000004p6v2AA","5D0A387949","","","false","false","false","","","tool-lob-loan-post-credit-memo-lob-pwc","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XFH2A2","0058c00000BxeO9AAJ","false","184044","a2BKU0000009wxa2AA","false","1.0","","a2EKU0000004p1b2AA","5D54730371","","","false","false","false","","","lob-loan-post-overview","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XOg2AM","0058c00000BxeO9AAJ","false","184627","a2BKU0000009wxX2AQ","true","8500010.0","","a2EKU0000004ozx2AA","5D7E4A6D3C","","","false","false","false","","","lobloanbooked-balance-details","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XJ12AM","0058c00000BxeO9AAJ","false","184276","a2BKU0000009wxv2AA","false","50.0","","a2EKU0000004p5L2AQ","5E026D6A16","","","false","false","false","","","lobloanbooked-manage-budget-l-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XOT2A2","0058c00000BxeO9AAJ","false","184614","a2BKU0000009wxU2AQ","true","0.0","","a2EKU0000004ozk2AA","5E1F4F3E24","","","false","true","false","","","lobloanbooked-manage-fees","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XIH2A2","0058c00000BxeO9AAJ","false","184230","a2BKU0000009wxZ2AQ","false","0.0","","a2EKU0000004p4b2AA","5E32037733","","","false","true","true","","","lob-uop-pp-child-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XIp2AM","0058c00000BxeO9AAJ","false","184264","a2BKU0000009wxa2AA","false","65.0","","a2EKU0000004p592AA","5F18736025","","","false","false","false","","","post-loan-information-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XHy2AM","0058c00000BxeO9AAJ","false","184211","a2BKU0000009wxw2AA","false","5.0","","a2EKU0000004p4I2AQ","5F1A521837","","","false","false","false","","","loan-post-add-entity-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XJy2AM","0058c00000BxeO9AAJ","false","184335","a2BKU0000009wxo2AA","false","0.0","","a2EKU0000004p6I2AQ","5F4C712540","","","false","false","true","","","lob-loan-post-budget-administration-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XLZ2A2","0058c00000BxeO9AAJ","false","184434","a2BKU0000009wxo2AA","false","10010.0","","a2EKU0000004p7t2AA","5F5373743B","","","false","true","false","","","budget-detail-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XI52AM","0058c00000BxeO9AAJ","false","184218","a2BKU0000009wxU2AQ","false","10100.0","","a2EKU0000004p4P2AQ","5F6328351D","","","false","true","false","","","seller-debt-m-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XFJ2A2","0058c00000BxeO9AAJ","false","184046","a2BKU0000009wxc2AA","false","3.0","","a2EKU0000004p1d2AA","5F7C2B623B","","","false","false","false","","","action-lob-loan-post-create-risk-rating","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XFl2AM","0058c00000BxeO9AAJ","false","184074","a2BKU0000009wxX2AQ","false","1.0","","a2EKU0000004p252AA","6001720A42","","","false","true","false","","","lob-sba-paycheck-approval-history","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XLh2AM","0058c00000BxeO9AAJ","false","184442","a2BKU0000009wxw2AA","false","10.0","","a2EKU0000004p812AA","60086D6710","","","false","true","false","","","loan-post-participation-details-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XNY2A2","0058c00000BxeO9AAJ","false","184557","a2BKU0000009wxi2AA","false","1000.0","","a2EKU0000004oyp2AA","60091610041033800","","","false","false","true","","","second-draw-loan-verification","<a href=""/"" target=""_blank""> </a>","{{IF=""A AND (B OR C)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Account__r.Second_Draw_Application_Status__c"" NOT=""Complete""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.PPP_Loan_Extension_ppp2__r.Use_2483C_ppp2__c"" IS=""No""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.PPP_Loan_Extension_ppp2__r.Use_2483C_ppp2__c"" IS=""""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XNo2AM","0058c00000BxeO9AAJ","false","184573","a2BKU0000009wxo2AA","false","2000.0","","a2EKU0000004oz52AA","600916100410338001","","","false","false","true","","","master-relationship-risk-rating-review","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Account__r.Second_Draw_Application_Status__c"" NOT=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000WzP2AU","0058c00000BxeO9AAJ","false","183060","a2BKU0000009wv22AA","true","1050.0","a2EKU0000004olO2AQ","a2EKU0000004okv2AA","60381619447513223","","","false","false","false","","","post-approval-balance-details","<a href=""/a2GKU0000004WAh"" target=""_blank"">Balance Details</a>","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000YDx2AM","0058c00000BxeO9AAJ","false","187806","a2BKU0000009wvN2AQ","false","440.0","a2EKU0000004ouy2AA","a2EKU0000004ouw2AA","60591600720267434","","","false","false","false","","","retail-loan-ui-run-automated-underwriting","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XIx2AM","0058c00000BxeO9AAJ","false","184272","a2BKU0000009wxr2AA","false","10.0","","a2EKU0000004p5H2AQ","6062482B5E","","","false","false","false","","","lobloanbooked-proposal-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XHN2A2","0058c00000BxeO9AAJ","false","184174","a2BKU0000009wxs2AA","false","2020.0","","a2EKU0000004p3h2AA","606930712F","","","false","false","false","","","action-ppp-Etran-review-old","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XEh2AM","0058c00000BxeO9AAJ","false","184008","a2BKU0000009wxX2AQ","false","20.0","","a2EKU0000004p112AA","6078421F6E","","","false","true","false","","","lob-loan-post-third-party-reports","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XIt2AM","0058c00000BxeO9AAJ","false","184268","a2BKU0000009wxe2AA","false","60.0","","a2EKU0000004p5D2AQ","607F264332","","","false","false","false","","","post-appr-due-secondary-market-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YKZ2A2","0058c00000BxeO9AAJ","false","188216","a2BKU0000009wuN2AQ","false","0.0","","a2EKU0000004odt2AA","60991560278866200","","","false","false","false","","","action-m-retail-adverse-action","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YWh2AM","0058c00000BxeO9AAJ","false","188968","a2BKU0000009wv12AA","false","8500020.0","","a2EKU0000004oez2AA","61041615577844332","","","false","false","false","a2BKU0000009wu02AA","","comm-accel-loan-reg-o","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XLL2A2","0058c00000BxeO9AAJ","false","184420","a2BKU0000009wxk2AA","false","4000.0","","a2EKU0000004p7f2AA","610B6B3F0E","","","false","true","false","","","hmda-applicants-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XLt2AM","0058c00000BxeO9AAJ","false","184454","a2BKU0000009wxl2AA","false","5010.0","","a2EKU0000004p8D2AQ","6115392B1A","","","false","false","false","","","action-lob-loan-post-copy-loan-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YTd2AM","0058c00000BxeO9AAJ","false","188778","a2BKU0000009wuk2AA","false","2020.0","a2EKU0000004oh62AA","a2EKU0000004oh92AA","61201585604343600","","","false","false","false","","","manage-loan-team","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000Wzd2AE","0058c00000BxeO9AAJ","false","183074","a2BKU0000009wv22AA","false","1550.0","a2EKU0000004olO2AQ","a2EKU0000004olK2AQ","61201619447513229","","","false","false","false","","","post-approval-rate---payment-structure","<a href=""/a2GKU0000004WAy"" target=""_blank"">Rate &amp; Payment Structure</a>","",""
"a2DKU0000000YFt2AM","0058c00000BxeO9AAJ","false","187926","a2BKU0000009wuQ2AQ","false","0.0","a2EKU0000004oen2AA","a2EKU0000004oem2AA","61501585604434200","","","false","false","false","","","tmmcr-Treasury00(TestActionTab1)-00","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000Wz52AE","0058c00000BxeO9AAJ","false","183040","a2BKU0000009wv22AA","false","1560.0","a2EKU0000004olO2AQ","a2EKU0000004olG2AQ","61501619447513214","","","false","false","false","","","post-approval-balance-details2","<a href=""/a2GKU0000004WAh"" target=""_blank"">Balance Details</a>","{{IF=""A OR B OR C OR D OR E OR F OR G OR H OR I""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{COND=""G"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""H"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{COND=""I"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Boarding""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XIT2A2","0058c00000BxeO9AAJ","false","184242","a2BKU0000009wxu2AA","false","1000.0","","a2EKU0000004p4n2AA","61592F0F62","","","false","false","true","","","sba-account-form-912-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XGw2AM","0058c00000BxeO9AAJ","false","184147","a2BKU0000009wxe2AA","false","0.0","","a2EKU0000004p3G2AQ","616E316241","","","false","false","false","","","lob-sba-paycheck-credit-underwriting","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YUC2A2","0058c00000BxeO9AAJ","false","188813","a2BKU0000009wuk2AA","false","9010.0","a2EKU0000004ohC2AQ","a2EKU0000004ohC2AQ","62031585604343600","","","false","false","false","","","participations","<a href=""/a2GKU0000004W9s"" target=""_blank"">Participations</a>","",""
"a2DKU0000000YEP2A2","0058c00000BxeO9AAJ","false","187834","a2BKU0000009wvT2AQ","false","30.0","a2EKU0000004ovA2AQ","a2EKU0000004owR2AQ","62051602078250656","","","false","false","false","","","secured-retail-loan-online-application-personal-info","<a href=""/a2GKU0000004WDK"" target=""_blank"">OARL Personal Info (Individual)</a>","",""
"a2DKU0000000XEC2A2","0058c00000BxeO9AAJ","false","183977","a2BKU0000009wxZ2AQ","false","0.0","","a2EKU0000004p0W2AQ","620A491D52","","","false","false","false","","","loan-stage-docprep","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XNH2A2","0058c00000BxeO9AAJ","false","184540","a2BKU0000009wxo2AA","true","2500.0","","a2EKU0000004oyY2AQ","62171610326274388","","","false","false","false","","","e-consent","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Application__c.nPortal__Account__r.First_Draw_Application_Status__c"" NOT=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000YFw2AM","0058c00000BxeO9AAJ","false","187929","a2BKU0000009wuR2AQ","false","0.0","","a2EKU0000004oeq2AA","62221567002559400","","","false","false","true","","","action-master-treasury-services-credit-memo","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XHF2A2","0058c00000BxeO9AAJ","false","184166","a2BKU0000009wxj2AA","false","2.0","","a2EKU0000004p3Z2AQ","6237763928","","","false","false","false","","","lob-sba-paycheck-fees-summary","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YKJ2A2","0058c00000BxeO9AAJ","false","188200","a2BKU0000009wuK2AQ","false","1.0","a2EKU0000004odH2AQ","a2EKU0000004odH2AQ","6245732454542350","","","false","true","false","","","retail-loan-underwriting","<a href=""/a2GKU0000004W8r"" target=""_blank"">Underwriting Details</a>","",""
"a2DKU0000000YMK2A2","0058c00000BxeO9AAJ","false","188325","a2BKU0000009wuk2AA","false","1350.0","a2EKU0000004ogg2AA","a2EKU0000004ojz2AA","62481585604343600","","","false","false","false","","","balance-information-approved-m0","<a href=""/a2GKU0000004W9w"" target=""_blank"">Balance Details</a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XMJ2A2","0058c00000BxeO9AAJ","false","184480","a2BKU0000009wxf2AA","true","2.0","","a2EKU0000004p8d2AA","624E004441","","","false","false","true","","","action-renew-modify-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XG62AM","0058c00000BxeO9AAJ","false","184095","a2BKU0000009wxf2AA","true","1.0","","a2EKU0000004p2Q2AQ","625B530018","","","false","false","false","","","lob-sba-paycheck-proposal","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XKo2AM","0058c00000BxeO9AAJ","false","184387","a2BKU0000009wxk2AA","false","5.0","","a2EKU0000004p782AA","625C46066B","","","false","false","false","","","lob-loan-post-booked-information-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YOJ2A2","0058c00000BxeO9AAJ","false","188448","a2BKU0000009wuk2AA","false","5010.0","a2EKU0000004ogf2AA","a2EKU0000004ogf2AA","62681585604343600","","","false","false","false","","","third-party-reports-m","<a href=""/a2GKU0000004W9h"" target=""_blank"">Third Party Reports</a>","",""
"a2DKU0000000XGT2A2","0058c00000BxeO9AAJ","false","184118","a2BKU0000009wxr2AA","false","20.0","","a2EKU0000004p2n2AA","6273762E51","","","false","false","false","","","lob-sba-paycheck-cra","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000Wyq2AE","0058c00000BxeO9AAJ","false","183025","a2BKU0000009wv22AA","true","11100.0","a2EKU0000004okW2AQ","a2EKU0000004ol52AA","62741619447513206","","","false","true","false","","","post-approval-budget-details-l","<a href=""/a2GKU0000004WAp"" target=""_blank"">Budget Details</a>","",""
"a2DKU0000000Wzb2AE","0058c00000BxeO9AAJ","false","183072","a2BKU0000009wv22AA","false","500.0","a2EKU0000004ol12AA","a2EKU0000004ol12AA","62881619447513228","","","false","false","false","","","post-approval-loan-dashboard","<a href=""/a2GKU0000004WAl"" target=""_blank"">Loan Dashboard Summary Screen</a>","",""
"a2DKU0000000X0o2AE","0058c00000BxeO9AAJ","false","183147","a2BKU0000009wv32AA","true","1010.0","a2EKU0000004omN2AQ","a2EKU0000004om42AA","62981620937670267","","","false","false","false","","","booked-loan-information","<a href=""/a2GKU0000004WBM"" target=""_blank"">Loan Details</a>","{{IF=""A OR B OR C OR D""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000YEZ2A2","0058c00000BxeO9AAJ","false","187844","a2BKU0000009wvU2AQ","false","10.0","","a2EKU0000004ovH2AQ","63071602603007518","","","false","false","false","","","secured-retail-loan-online-application--individual-other-involved--application","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YKl2AM","0058c00000BxeO9AAJ","false","188228","a2BKU0000009wuN2AQ","false","300.0","","a2EKU0000004odw2AA","631452514536314000","","","false","false","false","","","m-retail-loan-approval-details","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YYP2A2","0058c00000BxeO9AAJ","false","189074","a2BKU0000009wux2AA","false","1500.0","a2EKU0000004og12AA","a2EKU0000004og62AA","63271585669723000","","","false","false","true","","","loan-ind-connected-documents","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YI02AM","0058c00000BxeO9AAJ","false","188057","a2BKU0000009wu42AA","false","110.0","","a2EKU0000004ocD2AQ","63311563816246900","","","false","true","false","","","pp-sn-team","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YCM2A2","0058c00000BxeO9AAJ","false","187707","a2BKU0000009wxR2AQ","false","115.0","a2EKU0000004ow12AA","a2EKU0000004oxV2AQ","63371666029062613","","","false","false","false","","","small-business-loan-online-application-other-expenses","<a href=""/a2GKU0000004WCj"" target=""_blank"">Other Expenses</a>","",""
"a2DKU0000000XNa2AM","0058c00000BxeO9AAJ","false","184559","a2BKU0000009wxk2AA","false","55.0","","a2EKU0000004oyr2AA","63425817651934614","","","false","false","false","","","second-draw-loan-your-business","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Application__c.nPortal__Account__r.Second_Draw_Application_Status__c"" IS=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XH42AM","0058c00000BxeO9AAJ","false","184155","a2BKU0000009wxv2AA","false","2.0","","a2EKU0000004p3O2AQ","635E38677E","","","false","false","false","","","tool-lob-sba-paycheck-payment-calculator","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2018""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XNQ2A2","0058c00000BxeO9AAJ","false","184549","a2BKU0000009wxx2AA","false","200.0","","a2EKU0000004oyh2AA","63611610041033798","","","false","false","false","","","first-draw-loan-review---submit","<a href=""/"" target=""_blank""> </a>","{{IF=""A AND (B OR C)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Account__r.Second_Draw_Application_Status__c"" NOT=""Complete""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.PPP_Loan_Extension_ppp2__r.Use_2483C_ppp2__c"" IS=""No""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.PPP_Loan_Extension_ppp2__r.Use_2483C_ppp2__c"" IS=""""}}{{SHOW_ROUTE}}{{ENDIF}}",""
