"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Row_Number__c","LLC_BI__Title__c","LLC_BI__lookupKey__c","LLC_BI__Group_Type__c","LLC_BI__Is_Summary_Group__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Total_Type__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Color__c"
"a16bn00000108JGAAY","","Profit Before Taxes","a19bn000001uMUWAA2","false","true","false","true","","70.0","Profit Before Taxes","42957994752201054","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gIAAQ","","Loan to Value","a19bn000001uMdgAAE","false","false","false","true","","9000.0","Loan to Value","42963354433671152","Percentage","false","None","false","","","","Standard","false","","false",""
"a16bn00000108auAAA","","Total Pro Forma Sensitized DS","a19bn000001uMV4AAM","false","false","false","true","","35.0","Pro Forma Sensitized Debt Service","42965320835032095","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IDAAY","","Total Combined Liabilities","a19bn000001uMURAA2","false","false","false","true","","110.0","Combined Liabilities","42965458032327358","Financial","false","Adjusted Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108WKAAY","","Total Rental Real Estate Expenses","a19bn000001uMUlAAM","false","false","false","true","","20.0","Rental Real Estate Expenses","42968514234263311","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bwAAA","","Unexplained Out of Balance","a19bn000001uMdEAAU","false","false","false","true","","90.0","Unreconciled Difference","4296904833180281","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IzAAI","","Net Sales/Revenue","a19bn000001uMUWAA2","false","false","false","true","","10.0","Sales","42973236003732698","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cuAAA","","Net Operating Profit","a19bn000001uMdOAAU","false","true","false","true","","50.0","Operating Profit","42977429872026606","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gvAAA","","Total Operating Expenses","a19bn000001uMdjAAE","false","false","false","true","","4000.0","Operating Expenses","42979495292917965","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VkAAI","","Net Cash After Operations","a19bn000001uMUhAAM","false","false","false","true","","80.0","Net Cash After Operations","42988710904895205","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cPAAQ","","Total Income","a19bn000001uMdJAAU","false","false","false","true","","10.0","Income","42989171341031943","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gCAAQ","","Total Vacancy Amount","a19bn000001uMdgAAE","false","false","false","true","","2000.0","Vacancies","42989532992035321","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gyAAA","","Loan Repayment","a19bn000001uMdjAAE","false","false","false","true","","7000.0","Loan Repayment","42989745706154057","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aXAAQ","","Total Revenue","a19bn000001uMV2AAM","false","false","false","true","","30.0","Revenue","42991349555501917","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108b3AAA","","Coverage","a19bn000001uMV5AAM","false","false","false","true","","80.0","Coverage","42993620232668132","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108WbAAI","","Total Debt Service","a19bn000001uMUnAAM","false","false","false","true","","100.0","Debt Service","42993969054025474","Financial","false","Debt Service","false","","","","Standard","false","","false",""
"a16bn00000108a8AAA","","Total Cash and Equivalents","a19bn000001uMV1AAM","false","false","false","true","","5.0","Cash and Equivalents","42994244813242849","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108f8AAA","","Prior Period Values","a19bn000001uMdaAAE","false","false","false","false","","6.0","Prior Period Values","42994882846285893","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108cHAAQ","","Total Deductions","a19bn000001uMdHAAU","false","false","false","true","","70.0","Deductions","42996463125815007","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dfAAA","","Total Other Income (Expense)","a19bn000001uMdSAAU","false","false","false","true","","51.0","Other Income (Expense)","42997514425460881","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108goAAA","","Average Room Rate","a19bn000001uMdjAAE","false","true","false","true","","13000.0","Average Room Rate","4919a9da-216c-40b7-833a-44c9e04ca5fc","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dqAAA","","FINANCING SURPLUS (REQMNTS)","a19bn000001uMdSAAU","false","true","false","true","","171.0","Financing Surplus (REQMNTS)","6.624317606890306","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IfAAI","","Grain Inventory - Total Adj.","a19bn000001uMUTAA2","false","false","false","true","","9.375","Grain Inventory Change","6ad8c06a-1ff2-4b35-b66c-ea701664e697","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108JCAAY","","Breeding Livestock - Total Adjustment","a19bn000001uMUTAA2","false","false","false","true","","9.98046875","Breeding Livestock Change","6b0a16c1-2953-4186-a785-c0e242123392","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108gmAAA","","RevPAR","a19bn000001uMdjAAE","false","true","false","true","","97.5","RevPAR","6d3b0ede-7022-440f-865d-1d06847c832e","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108glAAA","","Estimated Value","a19bn000001uMdjAAE","false","false","false","true","","15000.0","Estimated Value","7494d5e7-976c-40f9-a987-539601d05bf5","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108J6AAI","","Capital","a19bn000001uMUSAA2","false","false","false","true","","102.5","Capital","93eba5f4-17d4-417d-a12d-d4240963c53f","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108gkAAA","","Total Occupancy Percentage","a19bn000001uMdjAAE","false","true","false","true","","10000.0","Total Occupancy Percentage","984fc29f-8db2-46db-b773-88d074445b38","Percentage","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JBAAY","","Other Current Assets - Total Adjust","a19bn000001uMUTAA2","false","false","false","true","","9.9609375","Other Current Assets Change","98d5bd53-da82-4131-85b5-25f6c38aa49b","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108J8AAI","","Crop Inventory - Total Adj.","a19bn000001uMUTAA2","false","false","false","true","","7.5","Crop Inventory Change","a19f359a-d36b-4004-9f58-ecac7fedc5f5","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108grAAA","","Available Occupancy Percentage","a19bn000001uMdjAAE","false","true","false","true","","11000.0","Available Occupancy Percentage","a6c04c2a-ec21-40e3-b302-ae0c92a5470b","Percentage","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gpAAA","","Average Occupancy Per Room","a19bn000001uMdjAAE","false","false","false","true","","14000.0","Average Occupancy Per Room","ac03d842-af32-4092-906f-ed36a386a4bc","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108J4AAI","","Accrued Interest - Total Adjustments","a19bn000001uMUTAA2","false","false","false","true","","0.0","Accrued Interest Change","ade91502-5447-4e35-8e48-ab744ca7cfe5","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108h1AAA","","Loan to Value","a19bn000001uMdjAAE","false","false","false","true","","9600.0","Loan to Value","bcad7535-0fcf-4a8e-a3f0-334e3653ea53","Percentage","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gnAAA","","Debt Service Coverage Ratio","a19bn000001uMdjAAE","false","true","false","true","","9500.0","Debt Service Coverage Ratio","d13c7ac7-59dd-4533-a054-fa4140edfcd6","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108J7AAI","","Accounts Receivable - Total Adjustments","a19bn000001uMUTAA2","false","false","false","true","","5.0","Accounts Receivable Change","d20c1d87-a6bc-4eac-b098-8dfb533cc659","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108JAAAY","","Prepaids - Total Adjustment","a19bn000001uMUTAA2","false","false","false","true","","9.921875","Prepaids Change","def6b3f4-9fa6-4428-be53-7fbda45602d4","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108J9AAI","","Livestock Product - Total Adjustment","a19bn000001uMUTAA2","false","false","false","true","","9.84375","Livestock Product Change","ee5d905b-70ca-4cf7-98a0-3792befe27d3","Financial","false","","false","","","","Standard","false","","false",""
