"Id","IsDeleted","LLC_BI__Classification__c","LLC_BI__Spread_Statement_Record__c","LLC_BI__lookupKey__c","Name"
"a3fDV000001T9qZYAS","false","a3YDV000000vWeu2AE","a18DV0000033bYhYAI","42328056663445855","a9Ibn000001OBFk"
"a3fDV000001T97cYAC","false","a3YDV000000vWer2AE","a18DV0000033ax6YAA","42328217060993754","a4T8c000000RKfS"
"a3fDV000001T9k9YAC","false","a3YDV000000vXDz2AM","a18DV0000033qOgYAI","42328382625182718","a3fbn000000fu1Q"
"a3fDV000001T9pkYAC","false","a3YDV000000vWet2AE","a18DV0000033bZLYAY","42328894514510413","a9Ibn000001OBFh"
"a3fDV000001T9OWYA0","false","a3YDV000000vXGE2A2","a18DV0000033r3mYAA","42329217185550607","a5xbn000000JopE"
"a3fDV000001T9zoYAC","false","a3YDV000000vXIT2A2","a18DV0000033qXmYAI","42329353628337984","a3fbn000000fu2C"
"a3fDV000001T9QAYA0","false","a3YDV000000vXJD2A2","a18DV0000033qpzYAA","42329780481960688","a3jbn000000ldyH"
"a3fDV000001T9ogYAC","false","a3YDV000000vXHG2A2","a18DV0000033qpIYAQ","42330067389233622","a5xbn000000Jp58"
"a3fDV000001T9zyYAC","false","a3YDV000000vXFX2A2","a18DV0000033qXrYAI","42330717169755871","a5xbn000000Jott"
"a3fDV000001T9pwYAC","false","a3YDV000000vWfJ2AU","a18DV0000033bYIYAY","42330848432525611","a3fbn000000fu5L"
"a3fDV000001T9YkYAK","false","a3YDV000000vWf12AE","a18DV0000033qVMYAY","42331280329183813","a3jbn000000le01"
"a3fDV000001T9UsYAK","false","a3YDV000000vXH22AM","a18DV0000033r7rYAA","42331387161015199","a5xbn000000Joru"
"a3fDV000001T9omYAC","false","a3YDV000000vWer2AE","a18DV0000033qcSYAQ","42331625797295645","a9Ibn000001OBEp"
"a3fDV000001T9ETYA0","false","a3YDV000000vWfB2AU","a18DV0000033bJRYAY","42332171175833377","a6A8c000000DJqc"
"a3fDV000001T98kYAC","false","a3YDV000000vWf82AE","a18DV0000033az2YAA","42332357996959183","a3f8c000000BtOK"
"a3fDV000001T9SKYA0","false","a3YDV000000vXGB2A2","a18DV0000033r41YAA","42332881153397682","a5xbn000000Jopl"
"a3fDV000001T9tUYAS","false","a3YDV000000vXES2A2","a18DV0000033qT6YAI","42333292244160503","a5xbn000000Jozj"
"a3fDV000001TA09YAG","false","a3YDV000000vXIY2A2","a18DV0000033qXxYAI","42333371101059936","a5xbn000000Jou4"
"a3fDV000001T9kWYAS","false","a3YDV000000vXDz2AM","a18DV0000033qrlYAA","42333386915074249","a5xbn000000JomD"
"a3fDV000001T9v5YAC","false","a3YDV000000vWfB2AU","a18DV0000033qY2YAI","42333449136833753","a3jbn000000ldwn"
"a3fDV000001T98tYAC","false","a3YDV000000vWf62AE","a18DV0000033azBYAQ","42333584531408114","a4T8c000000RKgH"
"a3fDV000001T9IhYAK","false","a3YDV000000vXJb2AM","a18DV0000033qUyYAI","42333668868269745","a5xbn000000Jp0R"
"a3fDV000001T9neYAC","false","a3YDV000000vWfB2AU","a18DV0000033baaYAA","42333715026661140","a3jbn000000le3k"
"a3fDV000001T9IIYA0","false","a3YDV000000vXK22AM","a18DV0000033qeGYAQ","42334148364226787","a5xbn000000Jp0B"
"a3fDV000001TA0VYAW","false","a3YDV000000vXGo2AM","a18DV0000033qPPYAY","42334704370681263","a5xbn000000Jou8"
"a3fDV000001T98CYAS","false","a3YDV000000vWex2AE","a18DV0000033axmYAA","42334971650290360","a4T8c000000RKfy"
"a3fDV000001T9bGYAS","false","a3YDV000000vXDz2AM","a18DV0000033qyfYAA","42335126047975459","a5xbn000000JovJ"
"a3fDV000001T97tYAC","false","a3YDV000000vWeu2AE","a18DV0000033axRYAQ","42335430832394290","a4T8c000000RKfi"
"a3fDV000001T9lUYAS","false","a3YDV000000vXFm2AM","a18DV0000033qxuYAA","42336109056052480","a5xbn000000Joui"
"a3fDV000001T9k7YAC","false","a3YDV000000vXHx2AM","a18DV0000033qOdYAI","42336216031062421","a5xbn000000JotM"
"a3fDV000001T9xVYAS","false","a3YDV000000vWfM2AU","a18DV0000033qLDYAY","42336239055582883","a5xbn000000Jouv"
"a3fDV000001T9G7YAK","false","a3YDV000000vWf82AE","a18DV0000033bPFYAY","4233661722477054","a5x8c0000019SWJ"
"a3fDV000001T9QPYA0","false","a3YDV000000vXDz2AM","a18DV0000033qaDYAQ","42337907867084974","a3jbn000000ldyW"
"a3fDV000001T9xqYAC","false","a3YDV000000vXGo2AM","a18DV0000033qLEYAY","42338443382693506","a5xbn000000JovW"
"a3fDV000001T9UjYAK","false","a3YDV000000vWfG2AU","a18DV0000033r7mYAA","42338581815308061","a4Wbn000000hSHJ"
"a3fDV000001T9J9YAK","false","a3YDV000000vWfF2AU","a18DV0000033qeRYAQ","42338912014425856","a3fbn000000fu1Y"
"a3fDV000001T99MYAS","false","a3YDV000000vWfB2AU","a18DV0000033azlYAA","42339124761112101","a3f8c000000BtOT"
"a3fDV000001T9V3YAK","false","a3YDV000000vXFm2AM","a18DV0000033qNwYAI","42339243996982070","a5xbn000000Jos1"
"a3fDV000001T9sPYAS","false","a3YDV000000vXDz2AM","a18DV0000033qU7YAI","42339257248455575","a5xbn000000Joyo"
"a3fDV000001T9jPYAS","false","a3YDV000000vWfG2AU","a18DV0000033qZpYAI","42339729517710913","a3fbn000000fu1M"
"a3fDV000001T990YAC","false","a3YDV000000vWf82AE","a18DV0000033azHYAQ","42339995047789953","a5x8c0000019SVj"
"a3fDV000001T9JSYA0","false","a3YDV000000vXJT2A2","a18DV0000033qeCYAQ","42340717482504858","a3fbn000000fu3P"
"a3fDV000001T9DCYA0","false","a3YDV000000vWex2AE","a18DV0000033bHaYAI","42340951141695342","a4T8c000000RKfz"
"a3fDV000001T9URYA0","false","a3YDV000000vXDz2AM","a18DV0000033r91YAA","42341154093356318","a5xbn000000JorY"
"a3fDV000001TA0OYAW","false","a3YDV000000vXGm2AM","a18DV0000033qPMYAY","42341285992301114","Other Accounts Receivable CP"
"a3fDV000001T9ibYAC","false","a3YDV000000vXGp2AM","a18DV0000033qOTYAY","42341473301223359","a3fbn000000fu1A"
"a3fDV000001T9deYAC","false","a3YDV000000vXDz2AM","a18DV0000033qmmYAA","42341703487554805","a5xbn000000JovE"
"a3fDV000001T9maYAC","false","a3YDV000000vXG92AM","a18DV0000033qmxYAA","42342879267360337","a3jbn000000ldyj"
"a3fDV000001T99YYAS","false","a3YDV000000vWfB2AU","a18DV0000033azwYAA","42343133247324801","a6A8c000000DJqg"
"a3fDV000001T9hPYAS","false","a3YDV000000vXHC2A2","a18DV0000033r8lYAA","42343621904862088","a5xbn000000Jos9"
"a3fDV000001T98lYAC","false","a3YDV000000vWf82AE","a18DV0000033az3YAA","42343656596889670","a3f8c000000BtOL"
"a3fDV000001T9q4YAC","false","a3YDV000000vXDz2AM","a18DV0000033bXlYAI","42344691770583672","a5xbn000000JovP"
"a3fDV000001T9J4YAK","false","a3YDV000000vXHR2A2","a18DV0000033qeOYAQ","42344779858605920","a3fbn000000fu3L"
"a3fDV000001T9UMYA0","false","a3YDV000000vXDz2AM","a18DV0000033r8wYAA","42344784501149950","a5xbn000000JorT"
"a3fDV000001T9hcYAC","false","a3YDV000000vWf02AE","a18DV0000033r8sYAA","42345068862750492","a4Wbn000000hSHc"
"a3fDV000001T9JHYA0","false","a3YDV000000vWeu2AE","a18DV0000033qV1YAI","42345127455921521","a3jbn000000ldz2"
"a3fDV000001T9SNYA0","false","a3YDV000000vXGU2A2","a18DV0000033r3uYAA","423451624010934","a5xbn000000Jopn"
"a3fDV000001T9LfYAK","false","a3YDV000000vXF72AM","a18DV0000033qk4YAA","42345408000855354","a5xbn000000Jonj"
"a3fDV000001T9gRYAS","false","a3YDV000000vXE02AM","a18DV0000033r55YAA","42346131569992643","a3fbn000000fu4N"
"a3fDV000001T9b2YAC","false","a3YDV000000vXDz2AM","a18DV0000033r0GYAQ","42346499479006396","a5xbn000000Jov5"
"a3fDV000001T9bUYAS","false","a3YDV000000vXGm2AM","a18DV0000033r6DYAQ","42347171339915782","a5xbn000000JovV"
"a3fDV000001T9vDYAS","false","a3YDV000000vWfB2AU","a18DV0000033qY8YAI","42347860464191297","a3jbn000000ldws"
"a3fDV000001T9DVYA0","false","a3YDV000000vWet2AE","a18DV0000033bHzYAI","42348074495367534","a4S8c0000015yqR"
"a3fDV000001T9EIYA0","false","a3YDV000000vWfB2AU","a18DV0000033bJGYAY","42348611042942447","a5x8c0000019SVn"
"a3fDV000001T9P8YAK","false","a3YDV000000vWet2AE","a18DV0000033qOmYAI","42348786156000759","a3jbn000000ldxm"
"a3fDV000001T9WdYAK","false","a3YDV000000vXHe2AM","a18DV0000033qbTYAQ","42348807066599244","a5xbn000000Jp5l"
"a3fDV000001T9zxYAC","false","a3YDV000000vWfB2AU","a18DV0000033qXrYAI","42348889436608027","a3jbn000000ldwv"
"a3fDV000001T9P7YAK","false","a3YDV000000vXGW2A2","a18DV0000033qOmYAI","42349041276649064","a5xbn000000JouG"
"a3fDV000001T9sjYAC","false","a3YDV000000vXDz2AM","a18DV0000033qSsYAI","42349205707546917","a5xbn000000Joz4"
"a3fDV000001T9LSYA0","false","a3YDV000000vXEu2AM","a18DV0000033qjvYAA","42349452348256336","a5xbn000000JonY"
"a3fDV000001T9KJYA0","false","a3YDV000000vXG42AM","a18DV0000033qdNYAQ","42349814199328811","a5xbn000000Jp0q"
"a3fDV000001T9ceYAC","false","a3YDV000000vXHe2AM","a18DV0000033qy5YAA","42350131498150284","CFAvailtoServiceDebt"
"a3fDV000001T9AIYA0","false","a3YDV000000vWfP2AU","a18DV0000033b0mYAA","42350150573332892","a5x8c0000019SW0"
"a3fDV000001T9KCYA0","false","a3YDV000000vWfJ2AU","a18DV0000033qdIYAQ","42350300322596024","a3fbn000000fu3f"
"a3fDV000001T9YFYA0","false","a3YDV000000vXDz2AM","a18DV0000033r5BYAQ","42350786293408492","a5xbn000000Jp1L"
"a3fDV000001T98QYAS","false","a3YDV000000vWfL2AU","a18DV0000033ay3YAA","42350818562239399","Income Taxes"
"a3fDV000001T9dhYAC","false","a3YDV000000vXIH2A2","a18DV0000033qxqYAA","42351012453915553","a5xbn000000Jovm"
"a3fDV000001T9hLYAS","false","a3YDV000000vXHA2A2","a18DV0000033r8jYAA","42351519031704806","a5xbn000000Jos7"
"a3fDV000001T9aMYAS","false","a3YDV000000vXEa2AM","a18DV0000033r4lYAA","42351913605056319","tangiblenetworthclass"
"a3fDV000001T9rJYAS","false","a3YDV000000vXDz2AM","a18DV0000033qSMYAY","42352223815252251","a5xbn000000Joxv"
"a3fDV000001T98NYAS","false","a3YDV000000vWet2AE","a18DV0000033axxYAA","42352413093970497","a4T8c000000RKg2"
"a3fDV000001T9rrYAC","false","a3YDV000000vXDz2AM","a18DV0000033qSAYAY","42353290826431327","a5xbn000000JoyQ"
"a3fDV000001T9xJYAS","false","a3YDV000000vWf12AE","a18DV0000033qLtYAI","42353443336732821","a3jbn000000le2J"
"a3fDV000001T9zfYAC","false","a3YDV000000vXIR2A2","a18DV0000033qZuYAI","42353497488491176","a3fbn000000fu28"
"a3fDV000001T9bMYAS","false","a3YDV000000vXDz2AM","a18DV0000033qyoYAA","42354500797476633","a5xbn000000Jooi"
"a3fDV000001T99QYAS","false","a3YDV000000vWfB2AU","a18DV0000033azpYAA","42355667287205567","a3f8c000000BtOX"
"a3fDV000001T98HYAS","false","a3YDV000000vWet2AE","a18DV0000033axrYAA","42356341261052172","a4S8c0000015yqL"
"a3fDV000001T9H1YAK","false","a3YDV000000vWeu2AE","a18DV0000033bQGYAY","42356411412661778","a5x8c0000019SXD"
"a3fDV000001T9pFYAS","false","a3YDV000000vWeu2AE","a18DV0000033bYbYAI","42357215422501887","a9Ibn000001OBFX"
"a3fDV000001T9YaYAK","false","a3YDV000000vXIL2A2","a18DV0000033qWyYAI","42357726913310411","a5xbn000000Jp1R"
"a3fDV000001T9AxYAK","false","a3YDV000000vWf22AE","a18DV0000033ayTYAQ","42358108215218635","a4T8c000000RKhI"
"a3fDV000001T9MEYA0","false","a3YDV000000vWfR2AU","a18DV0000033qrWYAQ","42358401449202424","a3fbn000000fu0i"
"a3fDV000001T9CjYAK","false","a3YDV000000vWes2AE","a18DV0000033bH1YAI","42358798341371332","a4T8c000000RKfa"
"a3fDV000001T9HBYA0","false","a3YDV000000vWeu2AE","a18DV0000033bQQYAY","42358896428239349","a5x8c0000019SXN"
"a3fDV000001T9BXYA0","false","a3YDV000000vWfG2AU","a18DV0000033b2OYAQ","42359003384656789","a5x8c0000019SWi"
"a3fDV000001T9pqYAC","false","a3YDV000000vXGu2AM","a18DV0000033bYFYAY","42359294751499925","a3fbn000000fu5H"
"a3fDV000001T9sMYAS","false","a3YDV000000vWew2AE","a18DV0000033qU4YAI","42359384685866750","a9Ibn000001OBFE"
"a3fDV000001T9RrYAK","false","a3YDV000000vXDz2AM","a18DV0000033qzoYAA","42359694929063177","a5xbn000000Jov1"
"a3fDV000001T9YyYAK","false","a3YDV000000vXEG2A2","a18DV0000033qVUYAY","42360482160757484","a3jbn000000le0B"
"a3fDV000001T9SWYA0","false","a3YDV000000vWet2AE","a18DV0000033qOHYAY","42360615350761857","a9Ibn000001OAiI"
"a3fDV000001T99KYAS","false","a3YDV000000vWfB2AU","a18DV0000033azjYAA","42360659833244802","a3f8c000000BtOR"
"a3fDV000001T99OYAS","false","a3YDV000000vWfB2AU","a18DV0000033aznYAA","42361108892022373","a3f8c000000BtOV"
"a3fDV000001T9JeYAK","false","a3YDV000000vXGu2AM","a18DV0000033qV6YAI","42361214085735905","a3fbn000000fu3T"
"a3fDV000001T9bQYAS","false","a3YDV000000vXDz2AM","a18DV0000033qysYAA","42361512553759170","a5xbn000000JovO"
"a3fDV000001T9qgYAC","false","a3YDV000000vXEn2AM","a18DV0000033bZDYAY","42362493933773399","a5xbn000000Jomu"
"a3fDV000001T9yWYAS","false","a3YDV000000vXEH2A2","a18DV0000033bjOYAQ","42362965415303702","a5xbn000000JomB"
"a3fDV000001T9LOYA0","false","a3YDV000000vXFm2AM","a18DV0000033qVGYAY","42363148428239411","a5xbn000000Jp1E"
"a3fDV000001T9oMYAS","false","a3YDV000000vXFT2A2","a18DV0000033qoSYAQ","42363207263112880","a5xbn000000Jp2m"
"a3fDV000001T9GNYA0","false","a3YDV000000vWfE2AU","a18DV0000033bPVYAY","42363351226587600","a5x8c0000019SWZ"
"a3fDV000001T9saYAC","false","a3YDV000000vXDz2AM","a18DV0000033qSIYAY","42363482168869669","a5xbn000000Joyw"
"a3fDV000001T9qSYAS","false","a3YDV000000vWfN2AU","a18DV0000033bZfYAI","42363500971254114","a3fbn000000fu5D"
"a3fDV000001T9NLYA0","false","a3YDV000000vXFz2AM","a18DV0000033qipYAA","42364031479804682","a5xbn000000Joog"
"a3fDV000001T9raYAC","false","a3YDV000000vXEl2AM","a18DV0000033qSgYAI","42364178366860337","a5xbn000000JoyB"
"a3fDV000001T9fQYAS","false","a3YDV000000vXGp2AM","a18DV0000033qwXYAQ","42364276423234039","a3fbn000000fu4D"
"a3fDV000001T9YeYAK","false","a3YDV000000vWet2AE","a18DV0000033qX0YAI","42364299862177123","a3jbn000000ldzy"
"a3fDV000001T99oYAC","false","a3YDV000000vWfO2AU","a18DV0000033b0LYAQ","42364653540703646","a4T8c000000RKgc"
"a3fDV000001T9nMYAS","false","a3YDV000000vXGE2A2","a18DV0000033qscYAA","42364792756177029","a5xbn000000JoxH"
"a3fDV000001T9wAYAS","false","a3YDV000000vWew2AE","a18DV0000033qNJYAY","42364909172196283","a3jbn000000le20"
"a3fDV000001T9jMYAS","false","a3YDV000000vXHi2AM","a18DV0000033qZoYAI","42364942514160765","a3fbn000000fu1L"
"a3fDV000001T9dDYAS","false","a3YDV000000vXGp2AM","a18DV0000033qxkYAA","42365729544301286","a5xbn000000JovY"
"a3fDV000001T9SJYA0","false","a3YDV000000vXGB2A2","a18DV0000033r40YAA","42365939133073487","a5xbn000000Jopl"
"a3fDV000001T9KsYAK","false","a3YDV000000vXDz2AM","a18DV0000033r47YAA","42366497146096758","a5xbn000000JowN"
"a3fDV000001T9XfYAK","false","a3YDV000000vWfB2AU","a18DV0000033baQYAQ","42367197501389352","a3jbn000000le3g"
"a3fDV000001T9jLYAS","false","a3YDV000000vXHh2AM","a18DV0000033qPYYAY","42368521813287834","a3jbn000000ldwF"
"a3fDV000001T99DYAS","false","a3YDV000000vWfJ2AU","a18DV0000033azbYAA","42368893969444174","a4T8c000000RKgT"
"a3fDV000001T9eVYAS","false","a3YDV000000vXHU2A2","a18DV0000033qgcYAA","42368932536566683","a3fbn000000fu49"
"a3fDV000001T9mNYAS","false","a3YDV000000vXEC2A2","a18DV0000033qlrYAA","42368941999123231","a6Qbn000000HYOl"
"a3fDV000001T9HNYA0","false","a3YDV000000vWet2AE","a18DV0000033bQeYAI","42369388627662073","a5x8c0000019SXa"
"a3fDV000001T9MhYAK","false","a3YDV000000vXFh2AM","a18DV0000033quIYAQ","42369394755059405","a5xbn000000JooA"
"a3fDV000001T9MMYA0","false","a3YDV000000vXFc2AM","a18DV0000033qreYAA","42369862989028346","a3fbn000000fu0l"
"a3fDV000001T99eYAC","false","a3YDV000000vWfB2AU","a18DV0000033b03YAA","42370597741676942","a5x8c0000019SVr"
"a3fDV000001T9gKYAS","false","a3YDV000000vWfJ2AU","a18DV0000033qgCYAQ","42370642755841271","a3fbn000000fu4G"
"a3fDV000001T987YAC","false","a3YDV000000vWeu2AE","a18DV0000033axfYAA","42370997423083641","a4T8c000000RKfu"
"a3fDV000001T9WYYA0","false","a3YDV000000vWfB2AU","a18DV0000033baOYAQ","42371927285232940","a3jbn000000le3V"
"a3fDV000001T9RPYA0","false","a3YDV000000vWfL2AU","a18DV0000033qqRYAQ","42371976086644746","a6Qbn000000HYOo"
"a3fDV000001T9nAYAS","false","a3YDV000000vXJl2AM","a18DV0000033qtBYAQ","42372121715143781","a5xbn000000Jox5"
"a3fDV000001T9XZYA0","false","a3YDV000000vXHy2AM","a18DV0000033baEYAQ","42372310408117447","a5xbn000000Jp24"
"a3fDV000001T9GSYA0","false","a3YDV000000vWfH2AU","a18DV0000033bPcYAI","42372641717651462","a5x8c0000019SWe"
"a3fDV000001T98ZYAS","false","a3YDV000000vWf72AE","a18DV0000033aytYAA","42373107349561008","a3f8c000000BtOJ"
"a3fDV000001T9rxYAC","false","a3YDV000000vXHU2A2","a18DV0000033qTfYAI","42373641849234473","a5xbn000000JoyX"
"a3fDV000001T98yYAC","false","a3YDV000000vWf82AE","a18DV0000033azFYAQ","42374564837192798","a3f8c000000BtOQ"
"a3fDV000001T9llYAC","false","a3YDV000000vXHv2AM","a18DV0000033qnKYAQ","42374819910787537","ProformaCFC"
"a3fDV000001T9tDYAS","false","a3YDV000000vWes2AE","a18DV0000033qTTYAY","42374895659438617","a9Ibn000001OBFL"
"a3fDV000001T9KaYAK","false","a3YDV000000vXFm2AM","a18DV0000033qUUYAY","42375388074889318","a5xbn000000Jp0x"
"a3fDV000001T9LXYA0","false","a3YDV000000vXEz2AM","a18DV0000033qjxYAA","42375491992137216","a5xbn000000Jonb"
"a3fDV000001T9beYAC","false","a3YDV000000vWf92AE","a18DV0000033r6IYAQ","42376312517065522","a5xbn000000Jovf"
"a3fDV000001T9q5YAC","false","a3YDV000000vXDz2AM","a18DV0000033ba2YAA","42376467471876861","a5xbn000000Jp6W"
"a3fDV000001T9G5YAK","false","a3YDV000000vWf82AE","a18DV0000033bPDYAY","42376485871094477","a5x8c0000019SWH"
"a3fDV000001T9uPYAS","false","a3YDV000000vWfB2AU","a18DV0000033qXzYAI","42376556395775615","a3jbn000000ldwc"
"a3fDV000001T9EJYA0","false","a3YDV000000vWfB2AU","a18DV0000033bJHYAY","42377253156626722","a3f8c000000BtOR"
"a3fDV000001T9nIYAS","false","a3YDV000000vXGN2A2","a18DV0000033qS1YAI","42377524686923934","a5xbn000000JoxD"
"a3fDV000001T9JkYAK","false","a3YDV000000vWex2AE","a18DV0000033qUiYAI","42378646402250443","a3fbn000000fu1t"
"a3fDV000001T9DPYA0","false","a3YDV000000vWfL2AU","a18DV0000033bHqYAI","42378663653623800","Income Taxes"
"a3fDV000001T9cxYAC","false","a3YDV000000vXFm2AM","a18DV0000033qnxYAA","42378690842091361","a5xbn000000Jouh"
"a3fDV000001T9IVYA0","false","a3YDV000000vWfO2AU","a18DV0000033qeNYAQ","42378920620542046","a3fbn000000fu3I"
"a3fDV000001T9FFYA0","false","a3YDV000000vWfP2AU","a18DV0000033bKLYAY","42378949198597620","a5x8c0000019SVy"
"a3fDV000001T9pYYAS","false","a3YDV000000vWet2AE","a18DV0000033bZIYAY","42379191124849142","a9Ibn000001OBFc"
"a3fDV000001T9ndYAC","false","a3YDV000000vXJu2AM","a18DV0000033qtjYAA","42379412654017805","a5xbn000000JoxW"
"a3fDV000001T9gOYAS","false","a3YDV000000vXGv2AM","a18DV0000033qvsYAA","42379484969108003","a3fbn000000fu4L"
"a3fDV000001T9P4YAK","false","a3YDV000000vWeu2AE","a18DV0000033qOkYAI","42379535459415853","a3jbn000000ldxj"
"a3fDV000001T9wnYAC","false","a3YDV000000vXJS2A2","a18DV0000033qL8YAI","42379770317103671","a5xbn000000Jouw"
"a3fDV000001T9kkYAC","false","a3YDV000000vXET2A2","a18DV0000033qs6YAA","42379959432657270","a5xbn000000JomP"
"a3fDV000001T9SrYAK","false","a3YDV000000vWet2AE","a18DV0000033r7TYAQ","42380120924561137","a9Ibn000001OAiN"
"a3fDV000001T9ilYAC","false","a3YDV000000vXHZ2A2","a18DV0000033qPBYAY","42380164144712193","a5xbn000000Joso"
"a3fDV000001T9TvYAK","false","a3YDV000000vXFm2AM","a18DV0000033qOEYAY","42380349294770660","a5xbn000000Jor5"
"a3fDV000001T9TqYAK","false","a3YDV000000vXDz2AM","a18DV0000033qO7YAI","42380845324004435","a5xbn000000Jor1"
"a3fDV000001T9e3YAC","false","a3YDV000000vXDz2AM","a18DV0000033ql5YAA","42381053543012409","a5xbn000000Jom5"
"a3fDV000001T9n8YAC","false","a3YDV000000vXJk2AM","a18DV0000033qt9YAA","42381344509514318","a5xbn000000Jox3"
"a3fDV000001T9jCYAS","false","a3YDV000000vWer2AE","a18DV0000033qPTYAY","42381710568357676","a3jbn000000ldw8"
"a3fDV000001T9GQYA0","false","a3YDV000000vWfO2AU","a18DV0000033bPaYAI","42383022287220129","a5x8c0000019SWc"
"a3fDV000001T9PRYA0","false","a3YDV000000vWfa2AE","a18DV0000033qi0YAA","42383972584541722","a5xbn000000JouL"
"a3fDV000001T9dVYAS","false","a3YDV000000vXJP2A2","a18DV0000033qnvYAA","42383979586118825","a5xbn000000Joug"
"a3fDV000001T9H6YAK","false","a3YDV000000vWeu2AE","a18DV0000033bQLYAY","42385002890724196","a5x8c0000019SXW"
"a3fDV000001T9drYAC","false","a3YDV000000vXDz2AM","a18DV0000033qo7YAA","42385302644927682","a5xbn000000Joly"
"a3fDV000001T9A1YAK","false","a3YDV000000vWfH2AU","a18DV0000033ayMYAQ","42385407218067257","a4T8c000000RKgl"
"a3fDV000001T9RBYA0","false","a3YDV000000vXJQ2A2","a18DV0000033qzUYAQ","42385824387250919","a5xbn000000Jouj"
"a3fDV000001T9ZUYA0","false","a3YDV000000vXIO2A2","a18DV0000033qVcYAI","42385913006993499","a5xbn000000Jp1X"
"a3fDV000001T9FGYA0","false","a3YDV000000vWfQ2AU","a18DV0000033bKMYAY","42386237168281347","a5x8c0000019SVz"
"a3fDV000001T9u8YAC","false","a3YDV000000vWeu2AE","a18DV0000033qPbYAI","42387184185758364","a3jbn000000ldwX"
"a3fDV000001T9RUYA0","false","a3YDV000000vWfL2AU","a18DV0000033qqTYAQ","42387224821683961","a6Qbn000000HYOo"
"a3fDV000001T9nSYAS","false","a3YDV000000vXGE2A2","a18DV0000033qsiYAA","42387506452241438","a5xbn000000JoxO"
"a3fDV000001T9LgYAK","false","a3YDV000000vXF82AM","a18DV0000033qk6YAA","42387910710188761","a5xbn000000Jonh"
"a3fDV000001T9wTYAS","false","a3YDV000000vXIX2A2","a18DV0000033qWUYAY","42388428308133699","a5xbn000000Jp4v"
"a3fDV000001T9JIYA0","false","a3YDV000000vWeu2AE","a18DV0000033qV2YAI","42388715143183343","a3jbn000000ldz3"
"a3fDV000001T9RFYA0","false","a3YDV000000vWeu2AE","a18DV0000033qzVYAQ","42389019032956545","a9Ibn000001OAiG"
"a3fDV000001T97qYAC","false","a3YDV000000vWeu2AE","a18DV0000033axOYAQ","42389295013687993","a4T8c000000RKfg"
"a3fDV000001T9xbYAC","false","a3YDV000000vXDz2AM","a18DV0000033qKxYAI","42389385377352231","a5xbn000000Jp4A"
"a3fDV000001T9pHYAS","false","a3YDV000000vWeu2AE","a18DV0000033bYcYAI","42389566759192308","a9Ibn000001OBEx"
"a3fDV000001T9ghYAC","false","a3YDV000000vXGj2AM","a18DV0000033qhdYAA","42389587352276441","templatechangeinre"
"a3fDV000001T9DjYAK","false","a3YDV000000vWf82AE","a18DV0000033bIZYAY","42390341729163508","a3f8c000000BtOK"
"a3fDV000001T9INYA0","false","a3YDV000000vXEk2AM","a18DV0000033qeUYAQ","42390594930445915","a5xbn000000Jp0G"
"a3fDV000001T9KHYA0","false","a3YDV000000vXGq2AM","a18DV0000033qUoYAI","42391150250493733","a5xbn000000Jp0p"
"a3fDV000001T9LwYAK","false","a3YDV000000vXFM2A2","a18DV0000033qrHYAQ","42391173181616037","a5xbn000000Jonr"
"a3fDV000001T9WOYA0","false","a3YDV000000vWfB2AU","a18DV0000033baJYAQ","42391352806091483","a3jbn000000le3Q"
"a3fDV000001T9CsYAK","false","a3YDV000000vWeu2AE","a18DV0000033bHEYAY","42391391339176071","a4T8c000000RKfi"
"a3fDV000001T98KYAS","false","a3YDV000000vWet2AE","a18DV0000033axuYAA","42391861591212034","a4S8c0000015yqN"
"a3fDV000001T9lwYAC","false","a3YDV000000vXDz2AM","a18DV0000033qoCYAQ","42391874934538547","a5xbn000000JowY"
"a3fDV000001T9chYAC","false","a3YDV000000vXJf2AM","a18DV0000033qxyYAA","42391875995700339","Estimated Tax Penalty"
"a3fDV000001T9kXYAS","false","a3YDV000000vWf32AE","a18DV0000033qrkYAA","42391934815177997","a4Wbn000000hSHu"
"a3fDV000001T9OeYAK","false","a3YDV000000vXGL2A2","a18DV0000033r43YAA","42392046261631261","a5xbn000000JopK"
"a3fDV000001T99BYAS","false","a3YDV000000vWfJ2AU","a18DV0000033azZYAQ","42392352344314102","a4T8c000000RKgR"
"a3fDV000001T9TEYA0","false","a3YDV000000vWfM2AU","a18DV0000033qNOYAY","42393749744251754","a5xbn000000JoqW"
"a3fDV000001T9U6YAK","false","a3YDV000000vXDz2AM","a18DV0000033r7wYAA","42394064080966222","a5xbn000000JorD"
"a3fDV000001T9UVYA0","false","a3YDV000000vXDz2AM","a18DV0000033r8VYAQ","42394215599945614","a5xbn000000Jorb"
