"Id","IsDeleted","LLC_BI__Amount_Budgeted__c","LLC_BI__Budget__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","AutorabitExtId__c"
"a238c0000054JNQAA2","false","","","","","","","","","Rough Carpentry Material","","62.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0010510","","","","","","","","",""
"a238c0000054JNRAA2","false","","","","","","","","","GC Installed Items","","73.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0010511","","","","","","","","",""
"a238c0000054JNSAA2","false","","","","","","","","","Finish Carpentry/Millwork","","10.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0010512","","","","","","","","",""
"a238c0000054JNTAA2","false","","","","","","","","","CMU - Stucco","","11.0","","a258c000004VBJzAAO","0.0","","CLA-BD-0010513","","","","","","","","",""
"a238c0000054JNUAA2","false","","","","","","","","","Allowance - Mis Paving Earthwork","","32.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0010514","","","","","","","","",""
"a238c0000054JNVAA2","false","","","","","","","","","Termite Treat","","80.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0010515","","","","","","","","",""
"a238c0000054JNWAA2","false","","","","","","","","","Framing Labor","","58.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0010516","","","","","","","","",""
"a238c0000054JNXAA2","false","","","","","","","","","Contingency / Reserve","","400.0","","a258c000004VBK4AAO","300000.0","","CLA-BD-0010517","","","","","","","","",""
"a238c0000054ImcAAE","false","","","","","","","","","Siding","","130.0","","a258c000004VBCWAA4","","","CLA-BD-0008454","","","","","","","","",""
"a238c0000054ImeAAE","false","","","","","","","","","Waterfall","","90.0","","a258c000004VBK5AAO","","","CLA-BD-0008456","","","","","","","","",""
"a238c0000054ImfAAE","false","","","","","","","","","Asphalt / Driveway","","270.0","","a258c000004VBCVAA4","","","CLA-BD-0008457","","","","","","","","",""
"a238c0000054JNZAA2","false","","","","","","","","","Excavation, Foundation, and Backfill","","40.0","","a258c000004VBKIAA4","150000.0","","CLA-BD-0010519","","","","","","","","",""
"a238c0000054ImjAAE","false","","","","","","","","","Lighting Fixtures","","170.0","","a258c000004VBCVAA4","","","CLA-BD-0008461","","","","","","","","",""
"a238c0000054ImkAAE","false","","","","","","","","","Permit Fees","","10.0","","a258c000004VBK5AAO","","","CLA-BD-0008462","","","","","","","","",""
"a238c0000054JNdAAM","false","","","","","","","","","Siding","","130.0","","a258c000004VBK4AAO","80000.0","","CLA-BD-0010523","","","","","","","","",""
"a238c0000054JNhAAM","false","","","","","","","","","Painting","","210.0","","a258c000004VBK4AAO","67500.0","","CLA-BD-0010527","","","","","","","","",""
"a238c0000054JNlAAM","false","","","","","","","","","HVAC","","180.0","0.0","a258c000004VBKIAA4","75000.0","","CLA-BD-0010531","","","","","","","","",""
"a238c0000054JNpAAM","false","","","","","","","","","Roof Shingles","","120.0","","a258c000004VBK4AAO","105000.0","","CLA-BD-0010535","","","","","","","","",""
"a238c0000054ImnAAE","false","","","","","","","","","Tile & Carpet","","230.0","","a258c000004VBCWAA4","","","CLA-BD-0008465","","","","","","","","",""
"a238c0000054ImoAAE","false","","","","","","","","","Tile","","50.0","","a258c000004VBK5AAO","","","CLA-BD-0008466","","","","","","","","",""
"a238c0000054JNsAAM","false","","","","","","","","","Sheathing","","70.0","","a258c000004VBKIAA4","4000.0","","CLA-BD-0010538","","","","","","","","",""
"a238c0000054JNxAAM","false","","","","","","","","","Surveys","","11.0","","a258c000004VBK4AAO","850.0","","CLA-BD-0010543","","","","","","","","",""
"a238c000005VvXFAA0","false","","","","","","","","","Permit Fees","","10.0","","a258c000002D5uQAAS","","","CLA-BD-0001146","","","","","","","","",""
"a238c0000054JO1AAM","false","","","","","","","","","Water & Sewer Inspection","","30.0","","a258c000004VBKIAA4","800.0","","CLA-BD-0010547","","","","","","","","",""
"a238c000005VvXOAA0","false","","","","","","","","","Insurance","","20.0","","a258c000002D5uQAAS","","","CLA-BD-0001155","","","","","","","","",""
"a238c0000054ImvAAE","false","","","","","","","","","Contingency / Reserve","","400.0","","a258c000004VBCVAA4","","","CLA-BD-0008473","","","","","","","","",""
"a238c0000054ImwAAE","false","","","","","","","","","Landscaping","","250.0","","a258c000004VBCWAA4","","","CLA-BD-0008474","","","","","","","","",""
"a238c0000054JO4AAM","false","","","","","","","","","Cabinets / Millwork","","88.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010550","","","","","","","","",""
"a238c0000054JO5AAM","false","","","","","","","","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010551","","","","","","","","",""
"a238c0000054JO6AAM","false","","","","","","","","","Lighting Fixtures","","85.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010552","","","","","","","","",""
"a238c0000054JO7AAM","false","","","","","","","","","Corporate Decor Package Installation","","93.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010553","","","","","","","","",""
"a238c0000054JO8AAM","false","","","","","","","","","100 ft secondary service","","84.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010554","","","","","","","","",""
"a238c0000054JO9AAM","false","","","","","","","","","Fire Extinguishers","","87.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010555","","","","","","","","",""
"a238c0000054JOAAA2","false","","","","","","","","","Caulking","","91.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010556","","","","","","","","",""
"a238c0000054JOBAA2","false","","","","","","","","","Toilet Partitions","","89.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010557","","","","","","","","",""
"a238c0000054JOCAA2","false","","","","","","","","","Roofing","","59.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010558","","","","","","","","",""
"a238c0000054JODAA2","false","","","","","","","","","Finish Carpentry Labor","","60.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010559","","","","","","","","",""
"a238c0000054JOEAA2","false","","","","","","","","","Rough Carpentry Labor","","61.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010560","","","","","","","","",""
"a238c0000054JOFAA2","false","","","","","","","","","Rough Carpentry Material","","62.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010561","","","","","","","","",""
"a238c0000054JOGAA2","false","","","","","","","","","Sheet Metal","","63.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010562","","","","","","","","",""
"a238c0000054JOHAA2","false","","","","","","","","","Insulation","","64.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010563","","","","","","","","",""
"a238c0000054JOIAA2","false","","","","","","","","","Glass & Glazing","","65.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010564","","","","","","","","",""
"a238c0000054JOJAA2","false","","","","","","","","","Drywall & Metal Studs","","66.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010565","","","","","","","","",""
"a238c0000054JOKAA2","false","","","","","","","","","Acoustic Tile","","67.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010566","","","","","","","","",""
"a238c0000054JOLAA2","false","","","","","","","","","Painting","","68.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010567","","","","","","","","",""
"a238c0000054JOMAA2","false","","","","","","","","","Ceramic tile","","69.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010568","","","","","","","","",""
"a238c0000054JONAA2","false","","","","","","","","","EIFS / Lath & Plaster","","70.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010569","","","","","","","","",""
"a238c0000054JOOAA2","false","","","","","","","","","Misc. S.S.","","71.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010570","","","","","","","","",""
"a238c0000054JOPAA2","false","","","","","","","","","Toilet accessories","","72.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010571","","","","","","","","",""
"a238c0000054JOQAA2","false","","","","","","","","","GC Installed Items","","73.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010572","","","","","","","","",""
"a238c0000054JORAA2","false","","","","","","","","","H.V.A.C. System","","74.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010573","","","","","","","","",""
"a238c0000054JOSAA2","false","","","","","","","","","TABC - Air Balance (Required)","","75.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010574","","","","","","","","",""
"a238c0000054JOTAA2","false","","","","","","","","","Plumbing","","76.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010575","","","","","","","","",""
"a238c0000054JOUAA2","false","","","","","","","","","Fire Sprinkler (if required)","","77.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010576","","","","","","","","",""
"a238c0000054JOVAA2","false","","","","","","","","","Metal Fab","","78.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010577","","","","","","","","",""
"a238c0000054JOWAA2","false","","","","","","","","","Cedar brackets","","79.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010578","","","","","","","","",""
"a238c0000054JOXAA2","false","","","","","","","","","Termite Treat","","80.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010579","","","","","","","","",""
"a238c0000054JOYAA2","false","","","","","","","","","Electrical Labor","","81.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010580","","","","","","","","",""
"a238c0000054JOZAA2","false","","","","","","","","","Electrical Material","","82.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010581","","","","","","","","",""
"a238c0000054JOaAAM","false","","","","","","","","","Power Management System","","83.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010582","","","","","","","","",""
"a238c0000054JObAAM","false","","","","","","","","","F.R.P. and marlite","","86.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010583","","","","","","","","",""
"a238c0000054JOcAAM","false","","","","","","","","","Gas to Property Line","","1.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010584","","","","","","","","",""
"a238c0000054JOdAAM","false","","","","","","","","","Water to Property line","","2.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010585","","","","","","","","",""
"a238c0000054JOeAAM","false","","","","","","","","","Sewer to Property Line","","3.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010586","","","","","","","","",""
"a238c0000054JOfAAM","false","","","","","","","","","New electric service","","4.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010587","","","","","","","","",""
"a238c0000054JOgAAM","false","","","","","","","","","Power pole - new or relocate","","5.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010588","","","","","","","","",""
"a238c0000054JOhAAM","false","","","","","","","","","Street light - new or relocate","","6.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010589","","","","","","","","",""
"a238c0000054JOiAAM","false","","","","","","","","","Telephone Pole","","7.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010590","","","","","","","","",""
"a238c0000054JOjAAM","false","","","","","","","","","Off site fire hydrant","","8.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010591","","","","","","","","",""
"a238c0000054JOkAAM","false","","","","","","","","","Traffic signals - new or relocate","","9.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010592","","","","","","","","",""
"a238c0000054JOlAAM","false","","","","","","","","","Offsite Demolition","","10.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010593","","","","","","","","",""
"a238c0000054JOmAAM","false","","","","","","","","","New Curb & Gutter","","11.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010594","","","","","","","","",""
"a238c0000054JOnAAM","false","","","","","","","","","New sidewalk","","12.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010595","","","","","","","","",""
"a238c0000054JOoAAM","false","","","","","","","","","New approaches","","13.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010596","","","","","","","","",""
"a238c0000054JOpAAM","false","","","","","","","","","Street paving and markings","","14.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010597","","","","","","","","",""
"a238c0000054JOqAAM","false","","","","","","","","","Temp sidewalk","","15.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010598","","","","","","","","",""
"a238c0000054JOrAAM","false","","","","","","","","","Storm Drain","","16.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010599","","","","","","","","",""
"a238c0000054JOsAAM","false","","","","","","","","","Relocate Transformer","","17.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010600","","","","","","","","",""
"a238c0000054JOtAAM","false","","","","","","","","","Survey","","18.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010601","","","","","","","","",""
"a238c0000054JOuAAM","false","","","","","","","","","Soils","","20.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010602","","","","","","","","",""
"a238c0000054JOvAAM","false","","","","","","","","","Landscaping w/ Irrigation (Required)","","36.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010603","","","","","","","","",""
"a238c0000054JOwAAM","false","","","","","","","","","Bollard w/ Covers","","37.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010604","","","","","","","","",""
"a238c0000054JOxAAM","false","","","","","","","","","Fire Sprinkler Service","","38.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010605","","","","","","","","",""
"a238c0000054JOyAAM","false","","","","","","","","","Erosion & Dust Control","","39.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010606","","","","","","","","",""
"a238c0000054JOzAAM","false","","","","","","","","","Fire Hydrant","","40.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010607","","","","","","","","",""
"a238c0000054JP0AAM","false","","","","","","","","","Dumpster Approach","","41.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010608","","","","","","","","",""
"a238c0000054JP1AAM","false","","","","","","","","","Wheel stops","","42.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010609","","","","","","","","",""
"a238c0000054JP2AAM","false","","","","","","","","","Preasure Washing","","43.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010610","","","","","","","","",""
"a238c0000054JP3AAM","false","","","","","","","","","Service Yard Conc/CMU","","44.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010611","","","","","","","","",""
"a238c0000054JP4AAM","false","","","","","","","","","Barricades/Signs","","45.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010612","","","","","","","","",""
"a238c0000054JP5AAM","false","","","","","","","","","Signage","","46.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010613","","","","","","","","",""
"a238c0000054JP6AAM","false","","","","","","","","","Misc.","","47.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010614","","","","","","","","",""
"a238c0000054JP7AAM","false","","","","","","","","","Building Demolition","","48.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010615","","","","","","","","",""
"a238c0000054JP8AAM","false","","","","","","","","","Building Concrete Material","","49.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010616","","","","","","","","",""
"a238c0000054JP9AAM","false","","","","","","","","","Building Concrete Labor","","50.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010617","","","","","","","","",""
"a238c0000054JPAAA2","false","","","","","","","","","Concrete Foundation( Include building slab)","","51.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010618","","","","","","","","",""
"a238c0000054JPBAA2","false","","","","","","","","","Masonry/Building","","52.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010619","","","","","","","","",""
"a238c0000054JPCAA2","false","","","","","","","","","Structural Steel","","53.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010620","","","","","","","","",""
"a238c0000054JPDAA2","false","","","","","","","","","Finish Lumber & Doors","","54.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010621","","","","","","","","",""
"a238c0000054JPEAA2","false","","","","","","","","","Metal Doors & Frames","","55.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010622","","","","","","","","",""
"a238c0000054JPFAA2","false","","","","","","","","","Wood Doors","","56.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010623","","","","","","","","",""
"a238c0000054JPGAA2","false","","","","","","","","","Finish Hardware","","57.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010624","","","","","","","","",""
"a238c0000054JPHAA2","false","","","","","","","","","Framing Labor","","58.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010625","","","","","","","","",""
"a238c0000054JPIAA2","false","","","","","","","","","Misc.","","92.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010626","","","","","","","","",""
"a238c0000054JPJAA2","false","","","","","","","","","Grade fill / cut","","21.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010627","","","","","","","","",""
"a238c0000054JPKAA2","false","","","","","","","","","Site Demolition","","22.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010628","","","","","","","","",""
"a238c0000054JPLAA2","false","","","","","","","","","Retaining wall","","23.0","","a258c000004VBK6AAO","0.0","","CLA-BD-0010629","","","","","","","","",""
