"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","nPortal__Portal_Header_Text__c","nFORCE__Taxonomy_Id__c","nPortal__Portal_Icon_Path__c","nFORCE__Parameters__c","nPortal__Portal_Subheader_Text__c","nPortal__Search_Object_Filter__c","nPortal__Search_Object_Type__c","nPortal__Search_Results_Fieldset__c","nPortal__Search_Select_Active_Text__c","nFORCE__Body_Type__c","nFORCE__Description__c","nPortal__Search_Select_Text__c"
"a2Ebn000000DJtYEAW","005bn000003k2JdAAI","","Underwriting","small-business-loan-ui-underwriting","nFORCE__Blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","73981640791244955","","retail-loan-ui-underwriting","","","","","","","","Visualforce Page","This productized route is the retail template for the Underwriting route. Users clone this route to reduce configuration and implementation time.",""
"a2Ebn000000DJuJEAW","005bn000003k2JdAAI","","Reg W","small-business-loan-post-approval-ui-reg-w","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","74621663700624003","","RegW-kyc-m","","","","","","","","","",""
"a2Ebn000000CRPhEAO","005bn000003k2JdAAI","","Editable Fields","post-approval-editable-fields","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2Gbn000000hcgUEAQ","nforce__sub_navigation","","nforce__topbar","74741619447513744","","post-approval-editable-fields","","","","","","","","","",""
"a2Ebn000000CRHVEA4","005bn000003k2JdAAI","","Recalculate Loan","action-m-retail-recalculate-loan","llc_bi__recalculateloan","","n-icon-misc31","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","75301560278866600","","action-m-retail-recalculate-loan","","","","","","","","","",""
"a2Ebn000000DJtBEAW","005bn000003k2JdAAI","","Application Details","small-business-loan-ui-application-details","nretail__applicationdetails","","","false","nFORCE__navigation","","","a2Gbn000000kG3OEAU","nFORCE__sub_navigation","","nforce__nctopbar","75351640791244933","","retail-loan-ui-application-details","","routeTerms=true;tabs=true;","","","","","","Visualforce Page","This Productized route is the retail template for the Application Details route. Users clone this route to reduce configuration and implementation time.",""
"a2Ebn000000DJuPEAW","005bn000003k2JdAAI","","Personal Info","small-business-loan-online-application-personal-info","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","60.0","","a2Gbn000000kG3oEAE","","","NPORTAL__LoanTopbar","75521666029074204","Tell us about yourself","sbl-personal","utility-sprite/svg/symbols.svg#identity","","We need to know a bit about the person representing the business.","","","","","","",""
"a2Ebn000000CRPzEAO","005bn000003k2JdAAI","","Risk Rating","booked-risk-rating","nforce__ncrelatedlist","","n-icon-risk_grading","false","nforce__navigation","","","a2Gbn000000hcgaEAA","nforce__sub_navigation","","nforce__topbar","75581620937670645","","booked-risk-rating","","action_new=m-loan.action-risk-rating-selector-loan;readonly=true","","","","","","","",""
"a2Ebn000000CRPHEA4","005bn000003k2JdAAI","","Copy Loan","action-post-approval-copy-loan","llc_bi__loanproducts","","n-icon-copy_loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","75801619447513727","","action-post-approval-copy-loan","","","","","","","","","",""
"a2Ebn000000DJuhEAG","005bn000003k2JdAAI","","Other Expenses","small-business-loan-online-application-other-expenses","nPORTAL__MultiRecordForm","","","false","NPORTAL__ApplicationNavigation","","","a2Gbn000000kG3wEAE","","","NPORTAL__LoanTopbar","75851666029074217","Other Expenses","secured-retail-loan-online-application-rent-other-involved","utility-sprite/svg/symbols.svg#identity","","Please enter any other Expense amount below (if applicable). If you don't have any other expenses monthly, you can skip this section!","","","","","","",""
"a2Ebn000000CRIkEAO","005bn000003k2JdAAI","","Forms Gen","action-master-treasury-services-forms-gen","llc_bi__tmo_forms_gen_redirect","","","false","nforce__blank","","","","nforce__blank","","nforce__blank","75971567002571500","","action-master-treasury-services-forms-gen","","","","","","","","","",""
"a2Ebn000000CRPoEAO","005bn000003k2JdAAI","","HMDA Eligibility","booked-hmda-eligibility","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","76001620937670639","","booked-hmda-eligibility","","","","","","","","","",""
"a2Ebn000000CRQMEA4","005bn000003k2JdAAI","","Collateral","booked-collateral2","nforce__ncrelatedlist","","n-icon-collateral","false","nforce__navigation","","","a2Gbn000000hcgpEAA","nforce__sub_navigation","","nforce__topbar","76021620937670659","","booked-collateral2","","readonly=true","","","","","","","",""
"a2Ebn000000CRHxEAO","005bn000003k2JdAAI","","New Deposit Product","master-relationship-new-deposit-product","llc_bi__relationship_new_deposit_product","","fa fa-lock fa-2x","false","nforce__inline_navigation","","","","nforce__sub_navigation","","nforce__topbar","76421562008946500","","master-relationship-new-deposit-product","","","","","","","","","",""
"a2Ebn000000DJuWEAW","005bn000003k2JdAAI","","Your Business","small-business-loan-online-application-your-business","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","30.0","","","","","NPORTAL__LoanTopbar","76841666029074209","","sbl-business","","","","","","","","","",""
"a2Ebn000000DJtIEAW","005bn000003k2JdAAI","","Next Steps","small-business-loan-ui-next-steps","nforce__ncdatagrid","","","false","nforce__navigation","","","a2Gbn000000kG3VEAU","nforce__sub_navigation","","nforce__topbar","77651640791244939","","next-steps","","","","","","","","Visualforce Page","",""
"a2Ebn000000DJtDEAW","005bn000003k2JdAAI","","Fees","small-business-loan-ui-manage-fees","llc_bi__manageloanfees","","n-icon-fees","false","nFORCE__navigation","","","a2Gbn000000kG3QEAU","nFORCE__sub_navigation","","nforce__topbar","78941640791244934","","retail-loan-ui-manage-fees","","","","","","","","Visualforce Page","This productized route is the retail template for the Manage Fees route. Users clone this route to reduce configuration and implementation time.",""
"a2Ebn000000ECImEAO","005bn000003k2JdAAI","","Documents","deposit-account-origination---baseline-documents2","nDOC__UniversalDocMan","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","79341701790670192","","documents_2023R1","","","","","","","","","",""
"a2Ebn000000CRHBEA4","005bn000003kBWnAAM","","Adverse Action","action-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","79351560278763600","","action-adverse-action","","","","","","","","","",""
"a2Ebn000000CRQWEA4","005bn000003k2JdAAI","","Entity Compliance","booked-entity-compliance","llc_bi__hmda_entity_compliance","","n-icon-hmda","false","nforce__navigation","","","a2Gbn000000hcgwEAA","nforce__sub_navigation","","nforce__topbar","79351620937670665","","booked-entity-compliance","","","","","","","","","",""
"a2Ebn000000DJtCEAW","005bn000003k2JdAAI","","Collateral Summary","small-business-loan-ui-collateral-summary","LLC_BI__Collateral_2_Management","","n-icon-collateral","false","nFORCE__navigation","","","a2Gbn000000kG3PEAU","nFORCE__sub_navigation","","nretail__summaryheadertopbar","80381640791244934","","retail-loan-ui-collateral-summary","","","","","","","","Visualforce Page","This productized route is the retail template for the Collateral Summary route. Users clone this route to reduce configuration and implementation time.",""
"a2Ebn000000CRQFEA4","005bn000003k2JdAAI","","Adverse Actions","booked-adverse-actions","nforce__ncrelatedlist","","n-icon-reject","false","nforce__navigation","","","a2Gbn000000hcglEAA","nforce__sub_navigation","","nforce__topbar","80591620937670655","","booked-adverse-actions","","readonly=true","","","","","","","",""
"a2Ebn000000CRPiEAO","005bn000003k2JdAAI","","Rate & Payment Structure","post-approval-rate---payment-structure","nforce__ncrelatedlist","","n-icon-loan","false","nforce__navigation","","","a2Gbn000000hcgVEAQ","nforce__sub_navigation","","nforce__topbar","80601619447513744","","post-approval-rate---payment-structure","","readonly=true","","","","","","","",""
"a2Ebn000000DJtuEAG","005bn000003k2JdAAI","","HMDA","small-business-loan-post-approval-ui-hmda","llc_bi__hmda_applicants","","n-icon-hmda","false","nFORCE__navigation","","","a2Gbn000000kG3hEAE","nFORCE__sub_navigation","","nforce__topbar","81091663700623966","","retail-loan-ui-hmda","","","","","","","","Visualforce Page","This productized route is the retail template for the HMDA route. Users clone this route to reduce configuration and implementation time.",""
"a2Ebn000000DJteEAG","005bn000003k2JdAAI","","Recalculate Loan","small-business-loan-ui-recalculate-loan","llc_bi__recalculateloan","","n-icon-misc31","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","81141640791244963","","next-steps-recalculate","","","","","","","","Visualforce Page","",""
"a2Ebn000000CRHcEAO","005bn000003kBWnAAM","","Borrowing Structure","m-retail-borrowing-structure","llc_bi__multitierinvolvement","","n-icon-relationship","false","nforce__navigation","","","a2Gbn000000hcdLEAQ","nforce__sub_navigation","","nforce__topbar","81371560278866600","","m-retail-borrowing-structure","","","","","","","","","",""
"a2Ebn000000CRPtEAO","005bn000003k2JdAAI","","Certifications","booked-certifications","nforce__ncdatagrid","","n-icon-hmda","false","nforce__navigation","","","a2Gbn000000hcgXEAQ","nforce__sub_navigation","","nforce__topbar","81671620937670642","","booked-certifications","","","","","","","","","",""
"a2Ebn000000CRQREA4","005bn000003k2JdAAI","","Compliance","booked-compliance","llc_bi__hmda_applicants","","n-icon-hmda","false","nforce__navigation","","","a2Gbn000000hcgsEAA","nforce__sub_navigation","","nforce__topbar","82301620937670662","","booked-compliance","","","","","","","","","",""
"a2Ebn000000DJuYEAW","005bn000003k2JdAAI","","Review & Submit","small-business-loan-online-application-review---submit","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","80.0","","","","","NPORTAL__LoanTopbar","83221666029074210","Does everything look right?","sbl-review","utility-sprite/svg/symbols.svg#preview","","Let's double check what you've entered.  Once you submit this, we'll process your application and get you a credit decision in 1-2 days","","","","","","",""
"a2Ebn000000CRIyEAO","005bn000003k2JdAAI","","HVCRE","comm-accel-loan-hvcre","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","83231615577844687","","comm-accel-loan-hvcre","","","","","","","","","",""
"a2Ebn000000DJuaEAG","005bn000003k2JdAAI","","Verification","small-business-loan-online-application-verification","NPORTAL__PortalEIDVerification","","","false","NPORTAL__ApplicationNavigation","30.0","","","","","NPORTAL__LoanTopbar","83571666029074212","Let's verify your identity","dep-eid-individual","utility-sprite/svg/symbols.svg#check","","This questionnaire protects you, and us, from identity fraud.","","","","","","",""
"a2Ebn000000ECIgEAO","005bn000003k2JdAAI","","Reserve Account Number","deposit-account-origination---baseline-reserve-account-number2","ATBK__AutomatedBooking","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","84441701790670185","","reserve-account-number_2023R1","","","","","","","","","",""
"a2Ebn000000ECIkEAO","005bn000003k2JdAAI","","Document Preparation","deposit-account-origination---baseline-document-preparation2","SDPOC:documentPrepLWC","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","84651701790670190","","document-preparation_2023R1","","","","","","","","Lightning Web Component","",""
"a2Ebn000000COEvEAO","005bn000003k2JdAAI","","Reg W","RegW-kyc-m","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","84665003548646","","RegW-kyc-m","","","","","","","","","",""
"a2Ebn000000COEwEAO","005bn000003k2JdAAI","","HVCRE","hvcre-m","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","8466508432150","","hvcre-m","","","","","","","","","",""
"a2Ebn000000COExEAO","005bn000003k2JdAAI","","CRA","CRA-kyc-m","llc_bi__Questionnaire_Loan_App","","n-icon-hmda","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","846650843218496","","CRA-kyc-m","","","","","","","","","",""
"a2Ebn000000ECIVEA4","005bn000003k2JdAAI","","Deposit Details","deposit-account-origination---baseline-deposit-details2","nforce__ncdatagrid","","","false","nforce__navigation","","","a2Gbn000000mZA0EAM","nforce__sub_navigation","","nforce__topbar","84861701790670171","","deposit-details_2023R1","","","","","","","","","",""
"a2Ebn000000ECIoEAO","005bn000003k2JdAAI","","Automated Booking Summary","deposit-account-origination---baseline-automated-booking-summary","ATBK__Summary","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","85601701790670194","","automated-booking-summary_2023R1","","","","","","","","","",""
"a2Ebn000000CRPAEA4","005bn000003k2JdAAI","","Approved Details","post-approval-approved-details","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2Gbn000000hcg9EAA","nforce__sub_navigation","","nforce__topbar","85661619447513723","","post-approval-approved-details","","","","","","","","","",""
"a2Ebn000000CRPlEAO","005bn000003k2JdAAI","","Fees","post-approval-fees","nforce__blank","","n-icon-relationship","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","86071619447513746","","post-approval-fees","","","","","","","","","",""
"a2Ebn000000DJtAEAW","005bn000003k2JdAAI","","Adverse Actions","small-business-loan-ui-adverse-actions","nforce__ncrelatedlist","","n-icon-reject","false","nforce__navigation","","","a2Gbn000000kG3NEAU","nforce__sub_navigation","","nforce__topbar","86311640791244932","","adverse-actions","","readonly=true","","","","","","","",""
"a2Ebn000000CRHXEA4","005bn000003k2JdAAI","","Run Auto-Decision","action-m-retail-run-auto-decision","llc_bi__loanautodecision","","n-icon-analyze","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","86831560278866600","","action-m-retail-run-auto-decision","","","","","","","","","",""
"a2Ebn000000CRHjEAO","005bn000003kBWnAAM","","Adverse Action","action-m-retail-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","86861560278866600","","action-m-retail-adverse-action","","","","","","","","","",""
"a2Ebn000000CRPdEAO","005bn000003k2JdAAI","","Booked Information","post-approval-booked-information2","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2Gbn000000hcgFEAQ","nforce__sub_navigation","","nforce__topbar","86961619447513741","","post-approval-booked-information2","","","","","","","","","",""
