"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c","YM_ExternalIDDestination__c","YM_ExternalIDSource__c"
"a1WWD00000357Xn2AI","005al00000RVcKvAAL","false","Maple Construction Loan Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42200893700035565","","","",""
"a1WWD00000355Kv2AI","005al00000RVcKvAAL","false","a1WWD000002Vayy","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42200899378142143","","","",""
"a1WWD00000354rn2AA","005al00000RVcKvAAL","false","test1","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42200900728427331","","","",""
"a1WWD00000357Xe2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42200960192177011","","","",""
"a1WWD00000353OK2AY","005al00000RVcKvAAL","false","a1WWD000002VhFd","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42200977929074792","","","",""
"a1WWD00000354jX2AQ","005al00000RVcKvAAL","false","Budgets-02","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201006568163421","","","",""
"a1WWD00000356WX2AY","005al00000RVcKvAAL","false","a1WWD000002Vayw","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201025381651387","","","",""
"a1WWD00000354I62AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201033437994321","","","",""
"a1WWD00000353UR2AY","005al00000RVcKvAAL","false","RS budget 12","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201033743062719","","","",""
"a1WWD00000354CC2AY","005al00000RVcKvAAL","false","LLC BI  Budget 006-cece0a","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201080358830221","","","",""
"a1WWD00000355Ei2AI","005al00000RVcKvAAL","false","Contract budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201159905787567","","","",""
"a1WWD00000357JR2AY","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201166116278038","","","",""
"a1WWD00000353Cl2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template10","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201201883824199","","","",""
"a1WWD000003553G2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201218222121951","","","",""
"a1WWD000003545G2AQ","005al00000RVcKvAAL","false","a1WWD000002VOzV","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201243982259852","","","",""
"a1WWD00000353zE2AQ","005al00000RVcKvAAL","false","a1WWD000002Vb0f","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201278809319086","","","",""
"a1WWD00000355CA2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201351715533923","","","",""
"a1WWD00000355N52AI","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201408356659737","","","",""
"a1WWD000003533m2AA","005al00000RVcKvAAL","false","a1WWD000002VhE8","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201436037965051","","","",""
"a1WWD00000355Gn2AI","005al00000RVcKvAAL","false","test1","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201544955048255","","","",""
"a1WWD00000356MX2AY","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201548013722682","","","",""
"a1WWD00000357TD2AY","005al00000RVcKvAAL","false","Budget for the Construction of a Warehouse","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201556387679965","","","",""
"a1WWD000003569y2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201629720353500","","","",""
"a1WWD000003568W2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 006-cece0a","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201630758508380","","","",""
"a1WWD00000354tq2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201649889723180","","","",""
"a1WWD00000352kO2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template1","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201651791605271","","","",""
"a1WWD00000354gD2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201739680067137","","","",""
"a1WWD00000352Qq2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template Update","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201812088261613","","","",""
"a1WWD00000357j52AA","005al00000RVcKvAAL","false","Elite budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201903574525546","","","",""
"a1WWD00000355Qn2AI","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201941496885281","","","",""
"a1WWD00000355vi2AA","005al00000RVcKvAAL","false","new 102","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42201993529091969","","","",""
"a1WWD00000353gm2AA","005al00000RVcKvAAL","false","LLC BI  Budget 008-7c33d0","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202014926776134","","","",""
"a1WWD00000356p62AA","005al00000RVcKvAAL","false","test 101","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202035329832886","","","",""
"a1WWD00000355oG2AQ","005al00000RVcKvAAL","false","a1WWD000002VhFh","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202194191978455","","","",""
"a1WWD00000357LE2AY","005al00000RVcKvAAL","false","a1WWD000002Vaz4","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202273394799174","","","",""
"a1WWD000003552O2AQ","005al00000RVcKvAAL","false","a1WWD000002VhFh","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202315950392171","","","",""
"a1WWD000003576a2AA","005al00000RVcKvAAL","false","a1WWD000002VhEA","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202380173993768","","","",""
"a1WWD00000352pB2AQ","005al00000RVcKvAAL","false","New Budgets8","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202493765602217","","","",""
"a1WWD00000356ww2AA","005al00000RVcKvAAL","false","Budgets-05","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202503383528172","","","",""
"a1WWD00000354862AA","005al00000RVcKvAAL","false","annual budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202638760417117","","","",""
"a1WWD00000353gD2AQ","005al00000RVcKvAAL","false","Programming Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202667687357898","","","",""
"a1WWD00000353ZO2AY","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202715452456105","","","",""
"a1WWD00000354PP2AY","005al00000RVcKvAAL","false","Commercial Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202739720611155","","","",""
"a1WWD00000357FX2AY","005al00000RVcKvAAL","false","Commercial Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202760046309940","","","",""
"a1WWD00000355Tv2AI","005al00000RVcKvAAL","false","RS budget 65","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202875992344821","","","",""
"a1WWD00000354w82AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202909066034483","","","",""
"a1WWD00000354K72AI","005al00000RVcKvAAL","false","a1WWD000002VbDX","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42202994556819928","","","",""
"a1WWD00000354gM2AQ","005al00000RVcKvAAL","false","Commercial Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203099769169766","","","",""
"a1WWD00000357GY2AY","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template6","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203113764089012","","","",""
"a1WWD00000355o02AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203182457467818","","","",""
"a1WWD00000354ev2AA","005al00000RVcKvAAL","false","a1WWD000002Vayy","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203199448950353","","","",""
"a1WWD00000354X32AI","005al00000RVcKvAAL","false","Sreekar StartUp","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203280136993778","","","",""
"a1WWD00000354Ql2AI","005al00000RVcKvAAL","false","LLC BI  Budget 007-ed7281","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203329221407798","","","",""
"a1WWD00000352Ix2AI","005al00000RVcKvAAL","false","AA budget 3","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203352094398900","","","",""
"a1WWD00000352UV2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203376778176596","","","",""
"a1WWD00000355Lb2AI","005al00000RVcKvAAL","false","a1WWD000002VhE2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203462559284067","","","",""
"a1WWD00000352sW2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203530365612381","","","",""
"a1WWD00000357VO2AY","005al00000RVcKvAAL","false","TrainingBudget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203728261304265","","","",""
"a1WWD00000355zq2AA","005al00000RVcKvAAL","false","commit2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203731360106149","","","",""
"a1WWD000003533t2AA","005al00000RVcKvAAL","false","a1WWD000002VhFh","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203737057296528","","","",""
"a1WWD00000352vh2AA","005al00000RVcKvAAL","false","a1WWD000002VhE7","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203761071484225","","","",""
"a1WWD00000355NU2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203797788036555","","","",""
"a1WWD00000356Va2AI","005al00000RVcKvAAL","false","newJob001","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203808380265000","","","",""
"a1WWD00000352kq2AA","005al00000RVcKvAAL","false","LLC BI  Budget 009-9c3f69","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203889161250194","","","",""
"a1WWD00000352Gu2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42203949082833077","","","",""
"a1WWD00000354gQ2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204074302766438","","","",""
"a1WWD00000353W32AI","005al00000RVcKvAAL","false","Commercial Construction Budget - Phase 1","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204095394015103","","","",""
"a1WWD00000355IM2AY","005al00000RVcKvAAL","false","a1WWD000002VhE1","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204098199674097","","","",""
"a1WWD00000354xi2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204229819574973","","","",""
"a1WWD00000355tD2AQ","005al00000RVcKvAAL","false","a1WWD000002VOhh","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204265509844001","","","",""
"a1WWD00000354k72AA","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204273918208261","","","",""
"a1WWD00000354iI2AQ","005al00000RVcKvAAL","false","a1WWD000002Vaz3","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204301895798437","","","",""
"a1WWD00000352b52AA","005al00000RVcKvAAL","false","Budget-2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204425626354944","","","",""
"a1WWD000003561J2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204522745975660","","","",""
"a1WWD00000354Ms2AI","005al00000RVcKvAAL","false","a1WWD000002VOhe","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204525590551506","","","",""
"a1WWD00000355862AA","005al00000RVcKvAAL","false","LLC BI  Budget 004-37032e","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204530443887187","","","",""
"a1WWD000003546V2AQ","005al00000RVcKvAAL","false","test 101","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204550893032834","","","",""
"a1WWD00000356Xw2AI","005al00000RVcKvAAL","false","Budgets-05","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42204559783682382","","","",""
